Race	Hispanic Origin	Age_groups	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	50-54 years	Male	2003	615	979716	62.7732934850508
Black or African American	Not Hispanic or Latino	50-54 years	Male	2004	615	1017168	60.4619885800576
Black or African American	Not Hispanic or Latino	50-54 years	Male	2005	662	1054056	62.8050122574133
Black or African American	Not Hispanic or Latino	50-54 years	Male	2006	676	1093251	61.8339246888409
Black or African American	Not Hispanic or Latino	50-54 years	Male	2007	682	1144327	59.5983490732981
Black or African American	Not Hispanic or Latino	50-54 years	Male	2008	675	1191230	56.6641202790393
Black or African American	Not Hispanic or Latino	50-54 years	Male	2009	704	1229480	57.2599798288707
Black or African American	Not Hispanic or Latino	50-54 years	Male	2010	708	1260649	56.1615485357145
Black or African American	Not Hispanic or Latino	50-54 years	Male	2011	738	1280547	57.6316214867553
Black or African American	Not Hispanic or Latino	50-54 years	Male	2012	783	1286971	60.8405317602339
Black or African American	Not Hispanic or Latino	50-54 years	Male	2013	738	1291678	57.1349825575724
Black or African American	Not Hispanic or Latino	50-54 years	Male	2014	728	1296563	56.1484478579136
Black or African American	Not Hispanic or Latino	50-54 years	Male	2015	752	1291152	58.2425616813512
Black or African American	Not Hispanic or Latino	50-54 years	Male	2016	768	1277354	60.1242881769658
Black or African American	Not Hispanic or Latino	50-54 years	Male	2017	727	1259223	57.7340153412064
Black or African American	Not Hispanic or Latino	50-54 years	Male	2018	779	1234617	63.0964906525668
Black or African American	Not Hispanic or Latino	50-54 years	Male	2019	723	1208849	59.8089587698712
Black or African American	Not Hispanic or Latino	50-54 years	Male	2020	920	1200964	76.605127214471
Black or African American	Not Hispanic or Latino	50-54 years	Male	2021	967	1241322	77.9008186433496
Black or African American	Not Hispanic or Latino	50-54 years	Male	2022	879	1242380	70.7512999243388
Black or African American	Not Hispanic or Latino	55-59 years	Female	1999	340	703574	48.3246964782667
Black or African American	Not Hispanic or Latino	55-59 years	Female	2000	345	721707	47.8033329315082
Black or African American	Not Hispanic or Latino	55-59 years	Female	2001	355	749059	47.3927954940799
Black or African American	Not Hispanic or Latino	55-59 years	Female	2002	402	799225	50.2987268916763
Black or African American	Not Hispanic or Latino	55-59 years	Female	2003	449	846733	53.0273415586732
Black or African American	Not Hispanic or Latino	55-59 years	Female	2004	444	906422	48.9838066595912
Black or African American	Not Hispanic or Latino	55-59 years	Female	2005	405	976118	41.4908853232908
Black or African American	Not Hispanic or Latino	55-59 years	Female	2006	449	1046312	42.9126302670714
Black or African American	Not Hispanic or Latino	55-59 years	Female	2007	491	1085461	45.234236881841
Black or African American	Not Hispanic or Latino	55-59 years	Female	2008	499	1123799	44.402958180244
Black or African American	Not Hispanic or Latino	55-59 years	Female	2009	516	1164471	44.3119665496178
Black or African American	Not Hispanic or Latino	55-59 years	Female	2010	522	1194067	43.7161398815979
Black or African American	Not Hispanic or Latino	55-59 years	Female	2011	547	1242711	44.0166700061398
Black or African American	Not Hispanic or Latino	55-59 years	Female	2012	533	1292069	41.2516669001423
Black or African American	Not Hispanic or Latino	55-59 years	Female	2013	597	1330735	44.8624256519893
Black or African American	Not Hispanic or Latino	55-59 years	Female	2014	639	1364351	46.8354550991644
Black or African American	Not Hispanic or Latino	55-59 years	Female	2015	644	1395987	46.1322347557678
Black or African American	Not Hispanic or Latino	55-59 years	Female	2016	627	1412482	44.3899462081641
Black or African American	Not Hispanic or Latino	55-59 years	Female	2017	670	1421202	47.1431928747638
Black or African American	Not Hispanic or Latino	55-59 years	Female	2018	664	1426347	46.5524868773167
Black or African American	Not Hispanic or Latino	55-59 years	Female	2019	635	1428980	44.4372909347926
Black or African American	Not Hispanic or Latino	55-59 years	Female	2020	796	1421662	55.9908051280825
Black or African American	Not Hispanic or Latino	55-59 years	Female	2021	731	1417403	51.5731940739507
Black or African American	Not Hispanic or Latino	55-59 years	Female	2022	708	1384021	51.1552931639043
Black or African American	Not Hispanic or Latino	55-59 years	Male	1999	441	573942	76.8370323133696
Black or African American	Not Hispanic or Latino	55-59 years	Male	2000	449	590653	76.0175602257163
Black or African American	Not Hispanic or Latino	55-59 years	Male	2001	460	616383	74.6289238995884
Black or African American	Not Hispanic or Latino	55-59 years	Male	2002	553	662769	83.4378192100113
Black or African American	Not Hispanic or Latino	55-59 years	Male	2003	615	706655	87.0297386985162
Black or African American	Not Hispanic or Latino	55-59 years	Male	2004	648	758635	85.4165705510555
Black or African American	Not Hispanic or Latino	55-59 years	Male	2005	666	820971	81.12345015841
Black or African American	Not Hispanic or Latino	55-59 years	Male	2006	687	881087	77.971868839286
Black or African American	Not Hispanic or Latino	55-59 years	Male	2007	710	912345	77.8214381620988
Black or African American	Not Hispanic or Latino	55-59 years	Male	2008	777	945305	82.1956934534357
Black or African American	Not Hispanic or Latino	55-59 years	Male	2009	856	981716	87.1942598470433
Black or African American	Not Hispanic or Latino	55-59 years	Male	2010	841	1009656	83.2956967521611
Black or African American	Not Hispanic or Latino	55-59 years	Male	2011	793	1054879	75.1744986865792
Black or African American	Not Hispanic or Latino	55-59 years	Male	2012	935	1100716	84.9447087168716
Black or African American	Not Hispanic or Latino	55-59 years	Male	2013	947	1139012	83.1422320396976
Black or African American	Not Hispanic or Latino	55-59 years	Male	2014	1012	1171735	86.3676513887526
Black or African American	Not Hispanic or Latino	55-59 years	Male	2015	987	1200683	82.2032126714545
Black or African American	Not Hispanic or Latino	55-59 years	Male	2016	1057	1216592	86.8820442679222
Black or African American	Not Hispanic or Latino	55-59 years	Male	2017	1042	1224431	85.1007529211528
Black or African American	Not Hispanic or Latino	55-59 years	Male	2018	1143	1227043	93.1507697774243
Black or African American	Not Hispanic or Latino	55-59 years	Male	2019	1086	1228490	88.401207987041
Black or African American	Not Hispanic or Latino	55-59 years	Male	2020	1356	1221168	111.041232655949
Black or African American	Not Hispanic or Latino	55-59 years	Male	2021	1300	1245183	104.402324798845
Black or African American	Not Hispanic or Latino	55-59 years	Male	2022	1260	1217698	103.473931960141
Black or African American	Not Hispanic or Latino	60-64 years	Female	1999	378	585855	64.5210845687073
Black or African American	Not Hispanic or Latino	60-64 years	Female	2000	397	596149	66.5940897326004
Black or African American	Not Hispanic or Latino	60-64 years	Female	2001	396	610941	64.8180429861476
Black or African American	Not Hispanic or Latino	60-64 years	Female	2002	407	629297	64.6753440744196
Black or African American	Not Hispanic or Latino	60-64 years	Female	2003	446	653908	68.205313285661
Black or African American	Not Hispanic or Latino	60-64 years	Female	2004	422	678186	62.2248173804826
Black or African American	Not Hispanic or Latino	60-64 years	Female	2005	400	698748	57.2452443513255
Black or African American	Not Hispanic or Latino	60-64 years	Female	2006	440	720394	61.0776880429321
Black or African American	Not Hispanic or Latino	60-64 years	Female	2007	449	768767	58.4052125026178
Black or African American	Not Hispanic or Latino	60-64 years	Female	2008	497	815179	60.968204529312
Black or African American	Not Hispanic or Latino	60-64 years	Female	2009	561	873483	64.225634614526
Black or African American	Not Hispanic or Latino	60-64 years	Female	2010	551	927423	59.4119403982864
Black or African American	Not Hispanic or Latino	60-64 years	Female	2011	540	1006503	53.6511068521405
Black or African American	Not Hispanic or Latino	60-64 years	Female	2012	601	1040236	57.7753509780473
Black or African American	Not Hispanic or Latino	60-64 years	Female	2013	634	1075039	58.9746046422502
Black or African American	Not Hispanic or Latino	60-64 years	Female	2014	703	1114807	63.0602427146582
Black or African American	Not Hispanic or Latino	60-64 years	Female	2015	739	1153658	64.057112246437
Black or African American	Not Hispanic or Latino	60-64 years	Female	2016	711	1190046	59.7455896662818
Black or African American	Not Hispanic or Latino	60-64 years	Female	2017	816	1239642	65.825456059088
Black or African American	Not Hispanic or Latino	60-64 years	Female	2018	862	1272746	67.7275748656841
Black or African American	Not Hispanic or Latino	60-64 years	Female	2019	830	1301964	63.7498425455696
Black or African American	Not Hispanic or Latino	60-64 years	Female	2020	1053	1329313	79.2138495598854
Black or African American	Not Hispanic or Latino	60-64 years	Female	2021	998	1343674	74.27396823932
Black or African American	Not Hispanic or Latino	60-64 years	Female	2022	965	1339506	72.0414839500532
Black or African American	Not Hispanic or Latino	60-64 years	Male	1999	433	459389	94.2556308488013
Black or African American	Not Hispanic or Latino	60-64 years	Male	2000	495	470342	105.242568173797
Black or African American	Not Hispanic or Latino	60-64 years	Male	2001	450	483638	93.0447979687287
Black or African American	Not Hispanic or Latino	60-64 years	Male	2002	526	497980	105.626731997269
Black or African American	Not Hispanic or Latino	60-64 years	Male	2003	530	518313	102.254815140658
Black or African American	Not Hispanic or Latino	60-64 years	Male	2004	617	538700	114.534991646557
Black or African American	Not Hispanic or Latino	60-64 years	Male	2005	594	556778	106.685249776392
Black or African American	Not Hispanic or Latino	60-64 years	Male	2006	631	576788	109.398947273522
Black or African American	Not Hispanic or Latino	60-64 years	Male	2007	709	620088	114.338610003741
Black or African American	Not Hispanic or Latino	60-64 years	Male	2008	745	661596	112.606484924334
Black or African American	Not Hispanic or Latino	60-64 years	Male	2009	830	710808	116.768522582751
Black or African American	Not Hispanic or Latino	60-64 years	Male	2010	833	757918	109.906348707908
Black or African American	Not Hispanic or Latino	60-64 years	Male	2011	906	820245	110.454803138087
Black or African American	Not Hispanic or Latino	60-64 years	Male	2012	958	844889	113.387675777528
Black or African American	Not Hispanic or Latino	60-64 years	Male	2013	953	872930	109.172556791495
Black or African American	Not Hispanic or Latino	60-64 years	Male	2014	1022	904640	112.973116377786
Black or African American	Not Hispanic or Latino	60-64 years	Male	2015	1099	938589	117.090654162791
Black or African American	Not Hispanic or Latino	60-64 years	Male	2016	1135	971972	116.772911153819
Black or African American	Not Hispanic or Latino	60-64 years	Male	2017	1275	1015295	125.579265139688
Black or African American	Not Hispanic or Latino	60-64 years	Male	2018	1277	1048087	121.841030372479
Black or African American	Not Hispanic or Latino	60-64 years	Male	2019	1346	1076824	124.997214029405
Black or African American	Not Hispanic or Latino	60-64 years	Male	2020	1717	1102596	155.723401862514
Black or African American	Not Hispanic or Latino	60-64 years	Male	2021	1753	1145296	153.060868107459
Black or African American	Not Hispanic or Latino	60-64 years	Male	2022	1543	1142395	135.067117765747
Black or African American	Not Hispanic or Latino	65-69 years	Female	1999	467	507961	91.9361919517443
Black or African American	Not Hispanic or Latino	65-69 years	Female	2000	474	508629	93.1916976814142
Black or African American	Not Hispanic or Latino	65-69 years	Female	2001	458	522334	87.6833596893941
Black or African American	Not Hispanic or Latino	65-69 years	Female	2002	484	530031	91.3154136267501
Black or African American	Not Hispanic or Latino	65-69 years	Female	2003	504	539527	93.4151580921807
Black or African American	Not Hispanic or Latino	65-69 years	Female	2004	452	548655	82.3832827551011
Black or African American	Not Hispanic or Latino	65-69 years	Female	2005	511	561769	90.9626554687069
Black or African American	Not Hispanic or Latino	65-69 years	Female	2006	461	574475	80.2471822098438
Black or African American	Not Hispanic or Latino	65-69 years	Female	2007	449	592733	75.7508017943998
Black or African American	Not Hispanic or Latino	65-69 years	Female	2008	507	617326	82.1284054130233
Black or African American	Not Hispanic or Latino	65-69 years	Female	2009	529	641482	82.4652913098107
Black or African American	Not Hispanic or Latino	65-69 years	Female	2010	522	657563	79.3840286025826
Black or African American	Not Hispanic or Latino	65-69 years	Female	2011	534	680703	78.4483100559275
Black or African American	Not Hispanic or Latino	65-69 years	Female	2012	574	729212	78.7151061693993
Black or African American	Not Hispanic or Latino	65-69 years	Female	2013	590	774692	76.159299437712
Black or African American	Not Hispanic or Latino	65-69 years	Female	2014	580	828528	70.0036691578317
Black or African American	Not Hispanic or Latino	65-69 years	Female	2015	679	885437	76.6852977682207
Black or African American	Not Hispanic or Latino	65-69 years	Female	2016	736	946010	77.8004460840794
Black or African American	Not Hispanic or Latino	65-69 years	Female	2017	788	978448	80.5357055254853
Black or African American	Not Hispanic or Latino	65-69 years	Female	2018	781	1007581	77.5123786573983
Black or African American	Not Hispanic or Latino	65-69 years	Female	2019	860	1042963	82.4573834354622
Black or African American	Not Hispanic or Latino	65-69 years	Female	2020	1127	1077483	104.595617749886
Black or African American	Not Hispanic or Latino	65-69 years	Female	2021	1212	1106116	109.572594556086
Black or African American	Not Hispanic or Latino	65-69 years	Female	2022	1113	1131633	98.3534414425878
Black or African American	Not Hispanic or Latino	65-69 years	Male	1999	482	376469	128.031790134115
Black or African American	Not Hispanic or Latino	65-69 years	Male	2000	455	375235	121.257345396885
Black or African American	Not Hispanic or Latino	65-69 years	Male	2001	511	388334	131.587756930889
Black or African American	Not Hispanic or Latino	65-69 years	Male	2002	498	396851	125.487903520465
Black or African American	Not Hispanic or Latino	65-69 years	Male	2003	576	406305	141.765422527412
Black or African American	Not Hispanic or Latino	65-69 years	Male	2004	550	415865	132.254457576377
Black or African American	Not Hispanic or Latino	65-69 years	Male	2005	578	427014	135.358559672517
Black or African American	Not Hispanic or Latino	65-69 years	Male	2006	595	436847	136.203293143824
Black or African American	Not Hispanic or Latino	65-69 years	Male	2007	569	450394	126.333832155846
Black or African American	Not Hispanic or Latino	65-69 years	Male	2008	636	470048	135.305330519436
Black or African American	Not Hispanic or Latino	65-69 years	Male	2009	645	489532	131.758495869524
Black or African American	Not Hispanic or Latino	65-69 years	Male	2010	690	503596	137.014591061089
Black or African American	Not Hispanic or Latino	65-69 years	Male	2011	708	524064	135.098003297307
Black or African American	Not Hispanic or Latino	65-69 years	Male	2012	726	564112	128.69784723601
Black or African American	Not Hispanic or Latino	65-69 years	Male	2013	861	601865	143.055336329576
Black or African American	Not Hispanic or Latino	65-69 years	Male	2014	838	642116	130.506014489594
Black or African American	Not Hispanic or Latino	65-69 years	Male	2015	873	686820	127.107539093212
Black or African American	Not Hispanic or Latino	65-69 years	Male	2016	1030	732181	140.675597973725
Black or African American	Not Hispanic or Latino	65-69 years	Male	2017	1089	753775	144.472820138636
Black or African American	Not Hispanic or Latino	65-69 years	Male	2018	1195	774325	154.327963064605
Black or African American	Not Hispanic or Latino	65-69 years	Male	2019	1271	800482	158.779335450391
Black or African American	Not Hispanic or Latino	65-69 years	Male	2020	1628	827816	196.66206016796
Black or African American	Not Hispanic or Latino	65-69 years	Male	2021	1715	874172	196.185647675743
Black or African American	Not Hispanic or Latino	65-69 years	Male	2022	1702	897110	189.720324151999
Black or African American	Not Hispanic or Latino	70-74 years	Female	1999	621	435255	142.674983630286
Black or African American	Not Hispanic or Latino	70-74 years	Female	2000	618	440786	140.20408996656
Black or African American	Not Hispanic or Latino	70-74 years	Female	2001	587	440752	133.181471666606
Black or African American	Not Hispanic or Latino	70-74 years	Female	2002	607	442356	137.219795820561
Black or African American	Not Hispanic or Latino	70-74 years	Female	2003	614	446877	137.39798647055
Black or African American	Not Hispanic or Latino	70-74 years	Female	2004	618	450801	137.089314353784
Black or African American	Not Hispanic or Latino	70-74 years	Female	2005	568	456614	124.393908202552
Black or African American	Not Hispanic or Latino	70-74 years	Female	2006	561	466664	120.214972656987
Black or African American	Not Hispanic or Latino	70-74 years	Female	2007	551	472797	116.540502583561
Black or African American	Not Hispanic or Latino	70-74 years	Female	2008	583	480483	121.336238743098
Black or African American	Not Hispanic or Latino	70-74 years	Female	2009	575	487912	117.849120333175
Black or African American	Not Hispanic or Latino	70-74 years	Female	2010	533	496664	107.316012434966
Black or African American	Not Hispanic or Latino	70-74 years	Female	2011	538	515854	104.293075172432
Black or African American	Not Hispanic or Latino	70-74 years	Female	2012	498	531565	93.6856264050492
Black or African American	Not Hispanic or Latino	70-74 years	Female	2013	613	556554	110.142052702882
Black or African American	Not Hispanic or Latino	70-74 years	Female	2014	622	581078	107.042428038921
Black or African American	Not Hispanic or Latino	70-74 years	Female	2015	657	603471	108.87018597414
Black or African American	Not Hispanic or Latino	70-74 years	Female	2016	697	621831	112.088332682031
Black or African American	Not Hispanic or Latino	70-74 years	Female	2017	726	668247	108.64246304136
Black or African American	Not Hispanic or Latino	70-74 years	Female	2018	796	708288	112.383663142676
Black or African American	Not Hispanic or Latino	70-74 years	Female	2019	869	756006	114.946177675839
Black or African American	Not Hispanic or Latino	70-74 years	Female	2020	1182	806836	146.498173110768
Black or African American	Not Hispanic or Latino	70-74 years	Female	2021	1134	849704	133.458239575193
Black or African American	Not Hispanic or Latino	70-74 years	Female	2022	1139	869073	131.059186052265
Black or African American	Not Hispanic or Latino	70-74 years	Male	1999	501	288848	173.44762643328
Black or African American	Not Hispanic or Latino	70-74 years	Male	2000	513	292654	175.29232472476
Black or African American	Not Hispanic or Latino	70-74 years	Male	2001	488	295838	164.955144369554
Black or African American	Not Hispanic or Latino	70-74 years	Male	2002	512	299173	171.1384382949
Black or African American	Not Hispanic or Latino	70-74 years	Male	2003	563	304832	184.691895863951
Black or African American	Not Hispanic or Latino	70-74 years	Male	2004	527	309884	170.063636715674
Black or African American	Not Hispanic or Latino	70-74 years	Male	2005	568	316960	179.202423018677
Black or African American	Not Hispanic or Latino	70-74 years	Male	2006	588	325778	180.491009214864
Black or African American	Not Hispanic or Latino	70-74 years	Male	2007	535	332403	160.949209242997
Black or African American	Not Hispanic or Latino	70-74 years	Male	2008	609	339526	179.367706744108
Black or African American	Not Hispanic or Latino	70-74 years	Male	2009	577	346696	166.428225304013
Black or African American	Not Hispanic or Latino	70-74 years	Male	2010	589	353284	166.721391288595
Black or African American	Not Hispanic or Latino	70-74 years	Male	2011	587	368663	159.224006748711
Black or African American	Not Hispanic or Latino	70-74 years	Male	2012	640	380768	168.081351374065
Black or African American	Not Hispanic or Latino	70-74 years	Male	2013	696	400090	173.960858806768
Black or African American	Not Hispanic or Latino	70-74 years	Male	2014	730	417580	174.816801570956
Black or African American	Not Hispanic or Latino	70-74 years	Male	2015	729	434557	167.757049132795
Black or African American	Not Hispanic or Latino	70-74 years	Male	2016	876	449661	194.813426114339
Black or African American	Not Hispanic or Latino	70-74 years	Male	2017	845	485493	174.049883314487
Black or African American	Not Hispanic or Latino	70-74 years	Male	2018	950	516472	183.940271689462
Black or African American	Not Hispanic or Latino	70-74 years	Male	2019	1072	550140	194.859490311557
Black or African American	Not Hispanic or Latino	70-74 years	Male	2020	1417	586258	241.702458644488
Black or African American	Not Hispanic or Latino	70-74 years	Male	2021	1416	624975	226.56906276251
Black or African American	Not Hispanic or Latino	70-74 years	Male	2022	1474	629514	234.148883106651
Black or African American	Not Hispanic or Latino	75-79 years	Female	1999	759	343390	221.031480241125
Black or African American	Not Hispanic or Latino	75-79 years	Female	2000	770	344364	223.60060865828
Black or African American	Not Hispanic or Latino	75-79 years	Female	2001	730	354673	205.823392251454
Black or African American	Not Hispanic or Latino	75-79 years	Female	2002	764	359611	212.45178818223
Black or African American	Not Hispanic or Latino	75-79 years	Female	2003	819	363417	225.36094899248
Black or African American	Not Hispanic or Latino	75-79 years	Female	2004	744	365192	203.728449692217
Black or African American	Not Hispanic or Latino	75-79 years	Female	2005	720	368751	195.253707786555
Black or African American	Not Hispanic or Latino	75-79 years	Female	2006	672	367499	182.857640428954
Black or African American	Not Hispanic or Latino	75-79 years	Female	2007	667	368272	181.116131554938
Black or African American	Not Hispanic or Latino	75-79 years	Female	2008	675	371717	181.589757799616
Black or African American	Not Hispanic or Latino	75-79 years	Female	2009	643	374583	171.657549862113
Black or African American	Not Hispanic or Latino	75-79 years	Female	2010	649	378077	171.658154291322
Black or African American	Not Hispanic or Latino	75-79 years	Female	2011	606	393168	154.132584544012
Black or African American	Not Hispanic or Latino	75-79 years	Female	2012	670	399504	167.707957867756
Black or African American	Not Hispanic or Latino	75-79 years	Female	2013	651	409261	159.067196727761
Black or African American	Not Hispanic or Latino	75-79 years	Female	2014	706	420226	168.004835493282
Black or African American	Not Hispanic or Latino	75-79 years	Female	2015	724	433526	167.002671120071
Black or African American	Not Hispanic or Latino	75-79 years	Female	2016	747	445948	167.50831935562
Black or African American	Not Hispanic or Latino	75-79 years	Female	2017	815	464257	175.549318588627
Black or African American	Not Hispanic or Latino	75-79 years	Female	2018	813	486475	167.120612570019
Black or African American	Not Hispanic or Latino	75-79 years	Female	2019	917	508214	180.435800666648
Black or African American	Not Hispanic or Latino	75-79 years	Female	2020	1107	526453	210.275181260245
Black or African American	Not Hispanic or Latino	75-79 years	Female	2021	1057	520718	202.98894987306
Black or African American	Not Hispanic or Latino	75-79 years	Female	2022	1116	560885	198.971268620127
Black or African American	Not Hispanic or Latino	75-79 years	Male	1999	528	206886	255.213015863809
Black or African American	Not Hispanic or Latino	75-79 years	Male	2000	468	207597	225.436783768552
Black or African American	Not Hispanic or Latino	75-79 years	Male	2001	487	213265	228.354394767074
Black or African American	Not Hispanic or Latino	75-79 years	Male	2002	541	215637	250.884588451889
Black or African American	Not Hispanic or Latino	75-79 years	Male	2003	542	217510	249.183945565721
Black or African American	Not Hispanic or Latino	75-79 years	Male	2004	569	218650	260.233249485479
Black or African American	Not Hispanic or Latino	75-79 years	Male	2005	580	222432	260.753848367141
Black or African American	Not Hispanic or Latino	75-79 years	Male	2006	556	223131	249.18097440517
Black or African American	Not Hispanic or Latino	75-79 years	Male	2007	541	225410	240.007098176656
Black or African American	Not Hispanic or Latino	75-79 years	Male	2008	561	229456	244.49131859703
Black or African American	Not Hispanic or Latino	75-79 years	Male	2009	527	232999	226.181228245615
Black or African American	Not Hispanic or Latino	75-79 years	Male	2010	579	237296	243.999056031286
Black or African American	Not Hispanic or Latino	75-79 years	Male	2011	541	250497	215.97065034711
Black or African American	Not Hispanic or Latino	75-79 years	Male	2012	579	256353	225.860434635054
Black or African American	Not Hispanic or Latino	75-79 years	Male	2013	629	264953	237.400595577329
Black or African American	Not Hispanic or Latino	75-79 years	Male	2014	638	274892	232.091148523784
Black or African American	Not Hispanic or Latino	75-79 years	Male	2015	677	284937	237.596380954386
Black or African American	Not Hispanic or Latino	75-79 years	Male	2016	784	293691	266.947233657143
Black or African American	Not Hispanic or Latino	75-79 years	Male	2017	699	306720	227.895148669797
Black or African American	Not Hispanic or Latino	75-79 years	Male	2018	842	322123	261.390835177867
Black or African American	Not Hispanic or Latino	75-79 years	Male	2019	822	336433	244.327993983943
Black or African American	Not Hispanic or Latino	75-79 years	Male	2020	1081	349269	309.503563156192
Black or African American	Not Hispanic or Latino	75-79 years	Male	2021	1024	350902	291.819368370656
Black or African American	Not Hispanic or Latino	75-79 years	Male	2022	1109	375396	295.421368368336
Black or African American	Not Hispanic or Latino	80-84 years	Female	1999	756	227780	331.899200983405
Black or African American	Not Hispanic or Latino	80-84 years	Female	2000	742	231454	320.582059502104
Black or African American	Not Hispanic or Latino	80-84 years	Female	2001	759	237908	319.030885888663
Black or African American	Not Hispanic or Latino	80-84 years	Female	2002	838	243879	343.613021211338
Black or African American	Not Hispanic or Latino	80-84 years	Female	2003	805	249644	322.45918187499
Black or African American	Not Hispanic or Latino	80-84 years	Female	2004	886	254780	347.75100086349
Black or African American	Not Hispanic or Latino	80-84 years	Female	2005	923	258762	356.698433309373
Black or African American	Not Hispanic or Latino	80-84 years	Female	2006	805	264538	304.304107538425
Black or African American	Not Hispanic or Latino	80-84 years	Female	2007	796	268871	296.052753922885
Black or African American	Not Hispanic or Latino	80-84 years	Female	2008	851	272279	312.547056511887
Black or African American	Not Hispanic or Latino	80-84 years	Female	2009	821	274423	299.173174260175
Black or African American	Not Hispanic or Latino	80-84 years	Female	2010	826	277702	297.441141943522
Black or African American	Not Hispanic or Latino	80-84 years	Female	2011	742	281890	263.223243109014
Black or African American	Not Hispanic or Latino	80-84 years	Female	2012	797	284580	280.061845526741
Black or African American	Not Hispanic or Latino	80-84 years	Female	2013	837	290087	288.534129416348
Black or African American	Not Hispanic or Latino	80-84 years	Female	2014	810	296006	273.643101829017
Black or African American	Not Hispanic or Latino	80-84 years	Female	2015	868	303164	286.313678405088
Black or African American	Not Hispanic or Latino	80-84 years	Female	2016	858	312789	274.306321513864
Black or African American	Not Hispanic or Latino	80-84 years	Female	2017	900	321524	279.91689578383
Black or African American	Not Hispanic or Latino	80-84 years	Female	2018	905	329857	274.361314145221
Black or African American	Not Hispanic or Latino	80-84 years	Female	2019	1009	341870	295.141428028198
Black or African American	Not Hispanic or Latino	80-84 years	Female	2020	1218	351927	346.094502553086
Black or African American	Not Hispanic or Latino	80-84 years	Female	2021	1151	342321	336.234119437604
Black or African American	Not Hispanic or Latino	80-84 years	Female	2022	1164	358127	325.024362865687
Black or African American	Not Hispanic or Latino	80-84 years	Male	1999	399	112918	353.3537611364
Black or African American	Not Hispanic or Latino	80-84 years	Male	2000	417	116516	357.890761783789
Black or African American	Not Hispanic or Latino	80-84 years	Male	2001	433	120694	358.758513264951
Black or African American	Not Hispanic or Latino	80-84 years	Male	2002	461	124874	369.172125502507
Black or African American	Not Hispanic or Latino	80-84 years	Male	2003	438	128770	340.141337267997
Black or African American	Not Hispanic or Latino	80-84 years	Male	2004	479	131758	363.545287572671
Black or African American	Not Hispanic or Latino	80-84 years	Male	2005	501	134288	373.078756106279
Black or African American	Not Hispanic or Latino	80-84 years	Male	2006	524	137456	381.212897218019
Black or African American	Not Hispanic or Latino	80-84 years	Male	2007	484	139898	345.966346909892
Black or African American	Not Hispanic or Latino	80-84 years	Male	2008	494	141976	347.946131740576
Black or African American	Not Hispanic or Latino	80-84 years	Male	2009	514	143759	357.542832100947
Black or African American	Not Hispanic or Latino	80-84 years	Male	2010	488	146421	333.285525983295
Black or African American	Not Hispanic or Latino	80-84 years	Male	2011	483	150537	320.85135215927
Black or African American	Not Hispanic or Latino	80-84 years	Male	2012	547	153654	355.99463730199
Black or African American	Not Hispanic or Latino	80-84 years	Male	2013	588	159293	369.131098039462
Black or African American	Not Hispanic or Latino	80-84 years	Male	2014	558	165193	337.786710090621
Black or African American	Not Hispanic or Latino	80-84 years	Male	2015	620	171131	362.295551361238
Black or African American	Not Hispanic or Latino	80-84 years	Male	2016	636	178668	355.967492779905
Black or African American	Not Hispanic or Latino	80-84 years	Male	2017	643	185236	347.124748968883
Black or African American	Not Hispanic or Latino	80-84 years	Male	2018	689	191500	359.791122715405
Black or African American	Not Hispanic or Latino	80-84 years	Male	2019	733	201218	364.281525509646
Black or African American	Not Hispanic or Latino	80-84 years	Male	2020	898	207884	431.971676511901
Black or African American	Not Hispanic or Latino	80-84 years	Male	2021	902	204075	441.994364816857
Black or African American	Not Hispanic or Latino	80-84 years	Male	2022	863	208099	414.706461828264
White	Not Hispanic or Latino	20-24 years	Female	1999	12	5767128	0.208075839481974
White	Not Hispanic or Latino	20-24 years	Female	2000	8	5833546	0.137137857488396
White	Not Hispanic or Latino	20-24 years	Female	2001	12	6061601	0.197967500665253
White	Not Hispanic or Latino	20-24 years	Female	2002	8	6182601	0.129395379064572
White	Not Hispanic or Latino	20-24 years	Female	2003	12	6266378	0.191498182841827
White	Not Hispanic or Latino	20-24 years	Female	2004	12	6300025	0.190475434621291
White	Not Hispanic or Latino	20-24 years	Female	2005	8	6294311	0.127098899307645
White	Not Hispanic or Latino	20-24 years	Female	2006	12	6266133	0.191505670243514
White	Not Hispanic or Latino	20-24 years	Female	2007	8	6245242	0.128097518078563
White	Not Hispanic or Latino	20-24 years	Female	2008	8	6233137	0.128346288554222
White	Not Hispanic or Latino	20-24 years	Female	2009	16	6245232	0.256195446382136
White	Not Hispanic or Latino	20-24 years	Female	2010	8	6250991	0.127979707537573
White	Not Hispanic or Latino	20-24 years	Female	2011	12	6339561	0.189287554769171
White	Not Hispanic or Latino	20-24 years	Female	2012	4	6381206	0.0626840757060656
White	Not Hispanic or Latino	20-24 years	Female	2013	8	6361813	0.125750316772907
White	Not Hispanic or Latino	20-24 years	Female	2014	12	6307935	0.190236582970497
White	Not Hispanic or Latino	20-24 years	Female	2015	12	6190327	0.193850825651052
White	Not Hispanic or Latino	20-24 years	Female	2016	16	6053627	0.26430435836235
White	Not Hispanic or Latino	20-24 years	Female	2017	12	5937916	0.202091104016965
White	Not Hispanic or Latino	20-24 years	Female	2018	16	5862672	0.272913101739275
