Race	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
White	Female	F	65 years	65	2008	2008	813	4775357	17.024905153688
White	Female	F	65 years	65	2009	2009	791	4965756	15.9290951871175
White	Female	F	65 years	65	2010	2010	843	5090536	16.5601421932779
White	Female	F	65 years	65	2011	2011	848	5227581	16.2216520413553
White	Female	F	65 years	65	2012	2012	907	5674238	15.9845251468127
White	Female	F	65 years	65	2013	2013	1011	5881599	17.1892031401665
White	Female	F	65 years	65	2014	2014	1084	6123197	17.7031704189821
White	Female	F	65 years	65	2015	2015	1230	6373883	19.297498871567
White	Female	F	65 years	65	2016	2016	1283	6658443	19.2687689899876
White	Female	F	65 years	65	2017	2017	1344	6587391	20.4026146314983
White	Female	F	65 years	65	2018	2018	1390	6652125	20.8955784805607
White	Female	F	65 years	65	2019	2019	1494	6763238	22.090010731546
White	Female	F	65 years	65	2020	2020	1714	6898198	24.8470687562172
White	Female	F	65 years	65	2021	2021	1812	6919897	26.1853608514693
White	Female	F	65 years	65	2022	2022	1897	6968508	27.222470003622
White	Female	F	70 years	70	1999	1999	1822	4138627	44.0242621526414
White	Female	F	70 years	70	2000	2000	1789	4086093	43.7826549713871
White	Female	F	70 years	70	2001	2001	1737	4017544	43.2353696686334
White	Female	F	70 years	70	2002	2002	1762	3943356	44.6827524575514
White	Female	F	70 years	70	2003	2003	1629	3864787	42.1498002347865
White	Female	F	70 years	70	2004	2004	1621	3791896	42.7490627380076
White	Female	F	70 years	70	2005	2005	1672	3757002	44.5035696015067
White	Female	F	70 years	70	2006	2006	1623	3738990	43.4074442563366
White	Female	F	70 years	70	2007	2007	1443	3740907	38.5735331030683
White	Female	F	70 years	70	2008	2008	1353	3794292	35.6588264688116
White	Female	F	70 years	70	2009	2009	1439	3871651	37.1676062744292
White	Female	F	70 years	70	2010	2010	1356	3909774	34.6823115607194
White	Female	F	70 years	70	2011	2011	1388	4025822	34.4774309445375
White	Female	F	70 years	70	2012	2012	1494	4184931	35.6995133253093
White	Female	F	70 years	70	2013	2013	1709	4432560	38.5555976681647
White	Female	F	70 years	70	2014	2014	1680	4607294	36.4639200363597
White	Female	F	70 years	70	2015	2015	1955	4750284	41.1554340750995
White	Female	F	70 years	70	2016	2016	2063	4856799	42.476536500687
White	Female	F	70 years	70	2017	2017	2381	5278005	45.1117420313168
White	Female	F	70 years	70	2018	2018	2541	5469235	46.4598796723856
White	Female	F	70 years	70	2019	2019	2754	5692824	48.3766931842614
White	Female	F	70 years	70	2020	2020	2884	5924967	48.6753765885953
White	Female	F	70 years	70	2021	2021	3137	6059791	51.76746194712
White	Female	F	70 years	70	2022	2022	3247	6097551	53.2508871184513
White	Female	F	75 years	75	1999	1999	3591	3703159	96.9712615634381
White	Female	F	75 years	75	2000	2000	3573	3725948	95.8950581167531
White	Female	F	75 years	75	2001	2001	3530	3698950	95.4324875978318
White	Female	F	75 years	75	2002	2002	3313	3667267	90.3397543729431
White	Female	F	75 years	75	2003	2003	3396	3641215	93.2655720686639
White	Female	F	75 years	75	2004	2004	3279	3577134	91.6655624307057
White	Female	F	75 years	75	2005	2005	3324	3531686	94.1193526264793
White	Female	F	75 years	75	2006	2006	3194	3486974	91.5980446083051
White	Female	F	75 years	75	2007	2007	2947	3427172	85.989264618175
White	Female	F	75 years	75	2008	2008	2798	3362728	83.206253969991
White	Female	F	75 years	75	2009	2009	2539	3303614	76.8552258223872
White	Female	F	75 years	75	2010	2010	2634	3287271	80.1272544916437
White	Female	F	75 years	75	2011	2011	2526	3270291	77.2408326965399
White	Female	F	75 years	75	2012	2012	2568	3284732	78.179894128349
White	Female	F	75 years	75	2013	2013	2553	3340049	76.4360043819716
White	Female	F	75 years	75	2014	2014	2779	3420345	81.2491137589922
White	Female	F	75 years	75	2015	2015	3072	3479260	88.2946373654168
White	Female	F	75 years	75	2016	2016	3228	3573929	90.3207646262699
White	Female	F	75 years	75	2017	2017	3409	3716831	91.7179177638155
White	Female	F	75 years	75	2018	2018	3862	3943031	97.9449565575315
White	Female	F	75 years	75	2019	2019	4085	4095254	99.7496126003418
White	Female	F	75 years	75	2020	2020	4343	4218840	102.942989068085
White	Female	F	75 years	75	2021	2021	4700	4104256	114.515273901043
White	Female	F	75 years	75	2022	2022	5195	4128910	125.820131705462
White	Female	F	80 years	80	1999	1999	6082	2686103	226.424675449899
White	Female	F	80 years	80	2000	2000	5893	2702744	218.037668384427
White	Female	F	80 years	80	2001	2001	6184	2779168	222.512636875497
White	Female	F	80 years	80	2002	2002	6094	2840836	214.5143190244
White	Female	F	80 years	80	2003	2003	6324	2871621	220.224047672029
White	Female	F	80 years	80	2004	2004	6263	2919814	214.49996472378
White	Female	F	80 years	80	2005	2005	6319	2937585	215.108669195955
White	Female	F	80 years	80	2006	2006	6312	2925051	215.791109283223
White	Female	F	80 years	80	2007	2007	5766	2912053	198.004637965037
White	Female	F	80 years	80	2008	2008	5436	2900831	187.394577622757
White	Female	F	80 years	80	2009	2009	5328	2860258	186.276902293429
White	Female	F	80 years	80	2010	2010	5191	2838020	182.909211351576
White	Female	F	80 years	80	2011	2011	5226	2810292	185.959323799804
White	Female	F	80 years	80	2012	2012	4957	2772291	178.805183149965
White	Female	F	80 years	80	2013	2013	5266	2723815	193.331779140654
White	Female	F	80 years	80	2014	2014	5399	2682034	201.302444338886
White	Female	F	80 years	80	2015	2015	5643	2666277	211.643426395682
White	Female	F	80 years	80	2016	2016	5582	2666251	209.357633621141
White	Female	F	80 years	80	2017	2017	6017	2679545	224.553049118414
White	Female	F	80 years	80	2018	2018	6139	2732446	224.670496690511
White	Female	F	80 years	80	2019	2019	6604	2794000	236.363636363636
White	Female	F	80 years	80	2020	2020	6650	2838947	234.241780491147
White	Female	F	80 years	80	2021	2021	7031	2725551	257.966187387431
White	Female	F	80 years	80	2022	2022	7515	2741232	274.146806983137
White	Female	F	85 years	85	1999	1999	22069	2594890	850.479211064824
White	Female	F	85 years	85	2000	2000	22531	2633096	855.684714875569
White	Female	F	85 years	85	2001	2001	23083	2664217	866.408404420511
White	Female	F	85 years	85	2002	2002	22753	2683788	847.794237100695
White	Female	F	85 years	85	2003	2003	23153	2724221	849.894336766364
White	Female	F	85 years	85	2004	2004	23220	2751124	844.018662917411
White	Female	F	85 years	85	2005	2005	24275	2811993	863.266729326851
White	Female	F	85 years	85	2006	2006	24841	2890516	859.396730549148
White	Female	F	85 years	85	2007	2007	23271	2966345	784.500791377942
White	Female	F	85 years	85	2008	2008	24064	3028795	794.507386600942
White	Female	F	85 years	85	2009	2009	23201	3100490	748.301074991372
White	Female	F	85 years	85	2010	2010	23818	3150003	756.126264006733
White	Female	F	85 years	85	2011	2011	24216	3246764	745.850329743708
White	Female	F	85 years	85	2012	2012	24675	3285736	750.973297915596
White	Female	F	85 years	85	2013	2013	25762	3321293	775.661767871729
White	Female	F	85 years	85	2014	2014	27030	3337547	809.876235450767
White	Female	F	85 years	85	2015	2015	29467	3354228	878.503190600043
White	Female	F	85 years	85	2016	2016	30081	3362797	894.523219807797
White	Female	F	85 years	85	2017	2017	31395	3354895	935.796798409488
White	Female	F	85 years	85	2018	2018	33238	3349454	992.340841223674
White	Female	F	85 years	85	2019	2019	33980	3334297	1019.10537663561
White	Female	F	85 years	85	2020	2020	33294	3312732	1005.03149666197
White	Female	F	85 years	85	2021	2021	33085	2910687	1136.67323212699
White	Female	F	85 years	85	2022	2022	35524	2925950	1214.10140296314
White	Male	M	55 years	55	1999	1999	423	5063782	8.35344017574216
White	Male	M	55 years	55	2000	2000	421	5197809	8.09956656737483
White	Male	M	55 years	55	2001	2001	479	5364115	8.92971161132824
White	Male	M	55 years	55	2002	2002	432	5830597	7.40918983081835
White	Male	M	55 years	55	2003	2003	494	6050416	8.16472784681252
White	Male	M	55 years	55	2004	2004	482	6314088	7.63372319169451
White	Male	M	55 years	55	2005	2005	518	6605805	7.84158781556525
White	Male	M	55 years	55	2006	2006	612	6901653	8.86744088698751
White	Male	M	55 years	55	2007	2007	564	6838462	8.24746850973216
White	Male	M	55 years	55	2008	2008	545	6913901	7.88267000062628
White	Male	M	55 years	55	2009	2009	553	7036638	7.85886669173546
White	Male	M	55 years	55	2010	2010	602	7146083	8.42419546484417
White	Male	M	55 years	55	2011	2011	559	7299446	7.65811542410205
White	Male	M	55 years	55	2012	2012	618	7426243	8.32183918570938
White	Male	M	55 years	55	2013	2013	635	7524979	8.43856175545473
White	Male	M	55 years	55	2014	2014	774	7567749	10.227611935861
White	Male	M	55 years	55	2015	2015	767	7603227	10.0878219208765
White	Male	M	55 years	55	2016	2016	827	7624881	10.8460709091722
White	Male	M	55 years	55	2017	2017	884	7558976	11.6947057379201
White	Male	M	55 years	55	2018	2018	925	7462883	12.3946737473976
White	Male	M	55 years	55	2019	2019	975	7369813	13.2296436829537
White	Male	M	55 years	55	2020	2020	1060	7199900	14.7224267003708
White	Male	M	55 years	55	2021	2021	1185	7111700	16.6626826215954
White	Male	M	55 years	55	2022	2022	1126	7170634	15.7029350542783
White	Male	M	60 years	60	1999	1999	631	4089994	15.4278954932452
White	Male	M	60 years	60	2000	2000	667	4113867	16.2134556124444
White	Male	M	60 years	60	2001	2001	695	4231056	16.4261593323274
White	Male	M	60 years	60	2002	2002	709	4393249	16.1383978008076
White	Male	M	60 years	60	2003	2003	707	4648582	15.208938983974
White	Male	M	60 years	60	2004	2004	710	4836000	14.6815550041356
White	Male	M	60 years	60	2005	2005	741	4995868	14.8322573774968
White	Male	M	60 years	60	2006	2006	828	5127052	16.149631406118
White	Male	M	60 years	60	2007	2007	800	5578839	14.3399011873259
White	Male	M	60 years	60	2008	2008	851	5800117	14.6721178210715
White	Male	M	60 years	60	2009	2009	874	6060669	14.4208502394703
White	Male	M	60 years	60	2010	2010	909	6288214	14.4556149011468
White	Male	M	60 years	60	2011	2011	893	6608141	13.5136341673097
White	Male	M	60 years	60	2012	2012	909	6527655	13.9253682984165
White	Male	M	60 years	60	2013	2013	1052	6583471	15.979412683674
White	Male	M	60 years	60	2014	2014	1108	6683927	16.5770811081569
White	Male	M	60 years	60	2015	2015	1269	6814088	18.6231818550039
White	Male	M	60 years	60	2016	2016	1302	6916690	18.8240328827806
White	Male	M	60 years	60	2017	2017	1441	7031812	20.4925842727308
White	Male	M	60 years	60	2018	2018	1577	7112293	22.1728772985027
White	Male	M	60 years	60	2019	2019	1690	7151623	23.6309995647142
White	Male	M	60 years	60	2020	2020	1928	7179085	26.8557901181
White	Male	M	60 years	60	2021	2021	1903	7331430	25.956736953091
White	Male	M	60 years	60	2022	2022	2039	7387442	27.6008935163213
White	Male	M	65 years	65	1999	1999	1109	3619643	30.6383806358804
White	Male	M	65 years	65	2000	2000	1115	3605311	30.9265969010718
White	Male	M	65 years	65	2001	2001	1074	3595859	29.8676894728075
White	Male	M	65 years	65	2002	2002	1053	3612434	29.1493214824132
White	Male	M	65 years	65	2003	2003	1141	3679382	31.0106425481236
White	Male	M	65 years	65	2004	2004	1087	3769006	28.8404953454571
White	Male	M	65 years	65	2005	2005	1021	3836589	26.6121807678644
White	Male	M	65 years	65	2006	2006	1134	3935236	28.8165690698093
White	Male	M	65 years	65	2007	2007	1179	4094688	28.7934025742621
White	Male	M	65 years	65	2008	2008	1064	4344355	24.4915528312028
White	Male	M	65 years	65	2009	2009	1115	4528274	24.623068303729
White	Male	M	65 years	65	2010	2010	1266	4654113	27.2017460684775
White	Male	M	65 years	65	2011	2011	1201	4801082	25.015194491575
White	Male	M	65 years	65	2012	2012	1424	5232533	27.2143529720692
White	Male	M	65 years	65	2013	2013	1543	5435950	28.3851028799014
White	Male	M	65 years	65	2014	2014	1672	5660062	29.5403124559413
White	Male	M	65 years	65	2015	2015	1894	5890546	32.1532163571934
White	Male	M	65 years	65	2016	2016	2131	6132295	34.7504482416453
White	Male	M	65 years	65	2017	2017	2101	6052363	34.7137142963831
White	Male	M	65 years	65	2018	2018	2336	6094585	38.3291069039155
White	Male	M	65 years	65	2019	2019	2437	6184025	39.4079907503608
White	Male	M	65 years	65	2020	2020	2619	6293104	41.6169826527577
White	Male	M	65 years	65	2021	2021	2842	6467594	43.9421522130177
White	Male	M	65 years	65	2022	2022	2922	6512395	44.8682857842622
White	Male	M	70 years	70	1999	1999	2157	3298619	65.3910015069943
White	Male	M	70 years	70	2000	2000	2031	3288915	61.7528881105167
White	Male	M	70 years	70	2001	2001	1988	3278268	60.6417779144353
White	Male	M	70 years	70	2002	2002	1874	3245790	57.7363292141513
White	Male	M	70 years	70	2003	2003	1871	3206546	58.3493890310633
White	Male	M	70 years	70	2004	2004	1835	3166882	57.9434282679304
White	Male	M	70 years	70	2005	2005	1763	3163365	55.7317919367509
White	Male	M	70 years	70	2006	2006	1715	3170662	54.089650678628
White	Male	M	70 years	70	2007	2007	1693	3192895	53.0239798051611
White	Male	M	70 years	70	2008	2008	1691	3258957	51.887766546168
White	Male	M	70 years	70	2009	2009	1643	3345358	49.1128303757027
White	Male	M	70 years	70	2010	2010	1740	3391018	51.3120248845627
White	Male	M	70 years	70	2011	2011	1756	3505670	50.0902823140798
White	Male	M	70 years	70	2012	2012	1846	3658387	50.4593964498562
White	Male	M	70 years	70	2013	2013	2107	3895724	54.0849403089131
White	Male	M	70 years	70	2014	2014	2384	4054745	58.7953126522136
White	Male	M	70 years	70	2015	2015	2585	4194407	61.6296892504709
White	Male	M	70 years	70	2016	2016	2887	4301332	67.1187436821896
White	Male	M	70 years	70	2017	2017	3105	4696082	66.1189476674385
White	Male	M	70 years	70	2018	2018	3397	4875761	69.6711754329222
White	Male	M	70 years	70	2019	2019	3631	5076365	71.5275595824965
White	Male	M	70 years	70	2020	2020	3904	5275819	73.9979896960074
White	Male	M	70 years	70	2021	2021	4264	5471224	77.9350287979436
White	Male	M	70 years	70	2022	2022	4221	5505068	76.6748022004451
White	Male	M	75 years	75	1999	1999	3201	2598738	123.175171948846
White	Male	M	75 years	75	2000	2000	3202	2619131	122.254289686159
White	Male	M	75 years	75	2001	2001	3237	2630912	123.037182543544
White	Male	M	75 years	75	2002	2002	3089	2642321	116.904796956918
White	Male	M	75 years	75	2003	2003	3171	2659135	119.249304755118
White	Male	M	75 years	75	2004	2004	3046	2654958	114.728745238154
White	Male	M	75 years	75	2005	2005	3014	2660667	113.279865537476
White	Male	M	75 years	75	2006	2006	3110	2661067	116.870413259042
White	Male	M	75 years	75	2007	2007	2794	2644456	105.655000499157
White	Male	M	75 years	75	2008	2008	2736	2621514	104.367171031702
White	Male	M	75 years	75	2009	2009	2706	2597732	104.167789440943
White	Male	M	75 years	75	2010	2010	2598	2604993	99.7315539811431
White	Male	M	75 years	75	2011	2011	2715	2621024	103.585468885443
White	Male	M	75 years	75	2012	2012	2785	2654999	104.896461354599
White	Male	M	75 years	75	2013	2013	2866	2722302	105.278547347061
White	Male	M	75 years	75	2014	2014	3165	2806684	112.766524482272
White	Male	M	75 years	75	2015	2015	3614	2869856	125.929663369869
White	Male	M	75 years	75	2016	2016	3858	2954863	130.564428875383
White	Male	M	75 years	75	2017	2017	4103	3089031	132.824824354304
White	Male	M	75 years	75	2018	2018	4544	3294887	137.910647618568
White	Male	M	75 years	75	2019	2019	4821	3426428	140.700461238351
White	Male	M	75 years	75	2020	2020	5139	3539105	145.206203263254
White	Male	M	75 years	75	2021	2021	5369	3494520	153.640557215297
White	Male	M	75 years	75	2022	2022	5874	3515476	167.08974830151
White	Male	M	80 years	80	1999	1999	4095	1584789	258.394019645518
White	Male	M	80 years	80	2000	2000	4231	1606270	263.405280556818
White	Male	M	80 years	80	2001	2001	4376	1681282	260.277573898965
White	Male	M	80 years	80	2002	2002	4393	1737354	252.855779536007
White	Male	M	80 years	80	2003	2003	4431	1773800	249.802683504341
White	Male	M	80 years	80	2004	2004	4479	1818671	246.278738705351
White	Male	M	80 years	80	2005	2005	4669	1851696	252.147220710095
White	Male	M	80 years	80	2006	2006	4651	1867182	249.091947116028
White	Male	M	80 years	80	2007	2007	4399	1889185	232.85173236078
White	Male	M	80 years	80	2008	2008	4293	1912346	224.488664708165
White	Male	M	80 years	80	2009	2009	4361	1921250	226.987638256344
White	Male	M	80 years	80	2010	2010	4428	1930668	229.350670337935
White	Male	M	80 years	80	2011	2011	4275	1955849	218.575155853034
White	Male	M	80 years	80	2012	2012	4451	1957694	227.359331948711
White	Male	M	80 years	80	2013	2013	4760	1954228	243.574444742374
White	Male	M	80 years	80	2014	2014	4879	1946464	250.65965771779
White	Male	M	80 years	80	2015	2015	5339	1957509	272.744595299434
White	Male	M	80 years	80	2016	2016	5452	1976253	275.875609043984
White	Male	M	80 years	80	2017	2017	5754	2006679	286.742423676134
White	Male	M	80 years	80	2018	2018	6151	2063839	298.03681391814
White	Male	M	80 years	80	2019	2019	6516	2121021	307.210536812224
White	Male	M	80 years	80	2020	2020	6690	2165823	308.889507591341
White	Male	M	80 years	80	2021	2021	6831	2101103	325.11495152784
White	Male	M	80 years	80	2022	2022	7409	2113739	350.516312562715
White	Male	M	85 years	85	1999	1999	8067	1034839	779.541551874253
White	Male	M	85 years	85	2000	2000	8384	1061643	789.719331262958
White	Male	M	85 years	85	2001	2001	8603	1094483	786.033222992043
White	Male	M	85 years	85	2002	2002	8869	1122659	789.999456647121
White	Male	M	85 years	85	2003	2003	9385	1164671	805.806961794361
White	Male	M	85 years	85	2004	2004	9546	1198940	796.203312926418
White	Male	M	85 years	85	2005	2005	10206	1251702	815.369792490545
White	Male	M	85 years	85	2006	2006	10560	1315193	802.923981499293
White	Male	M	85 years	85	2007	2007	10370	1376012	753.627148600448
White	Male	M	85 years	85	2008	2008	10614	1430364	742.048877069054
White	Male	M	85 years	85	2009	2009	11061	1486527	744.083356709969
White	Male	M	85 years	85	2010	2010	11646	1528404	761.971311250167
White	Male	M	85 years	85	2011	2011	12073	1610254	749.757491675226
White	Male	M	85 years	85	2012	2012	12684	1656437	765.739958718623
White	Male	M	85 years	85	2013	2013	13997	1710806	818.152379638603
White	Male	M	85 years	85	2014	2014	14767	1751652	843.032748513974
White	Male	M	85 years	85	2015	2015	16268	1791088	908.27474696944
White	Male	M	85 years	85	2016	2016	17042	1820369	936.183817676526
White	Male	M	85 years	85	2017	2017	18488	1849670	999.529645828715
White	Male	M	85 years	85	2018	2018	19302	1873994	1029.9926253766
White	Male	M	85 years	85	2019	2019	20337	1907106	1066.38015925701
White	Male	M	85 years	85	2020	2020	20346	1921392	1058.91978315721
White	Male	M	85 years	85	2021	2021	19734	1699823	1160.9444042115
White	Male	M	85 years	85	2022	2022	20966	1709428	1226.49213655094
