Race	Gender	Year	Hispanic Origin	Cause of death Code	AA_rate	Deaths	Population	Crude Rate
Black or African American	M	1999	Not Hispanic or Latino	I46.1	2.19945918544597	106	6416266	1.65205120860014
Black or African American	M	1999	Not Hispanic or Latino	I46.9	20.8147531400934	992	6416266	15.4607056502957
Black or African American	M	2000	Not Hispanic or Latino	I20.0	0.221717619272375	10	582832	1.71576028769869
Black or African American	M	2000	Not Hispanic or Latino	I20.1	0.082711010472237	5	590653	0.846520715208422
Black or African American	M	2000	Not Hispanic or Latino	I20.9	0.393286644778491	15	616767	2.43203673348282
Black or African American	M	2000	Not Hispanic or Latino	I21.0	0.0921518008144986	5	375235	1.33249830106467
Black or African American	M	2000	Not Hispanic or Latino	I21.3	0.0639090814952359	5	1273647	0.392573452455822
Black or African American	M	2000	Not Hispanic or Latino	I21.4	0.367964823741254	20	1728884	1.15681561053257
Black or African American	M	2000	Not Hispanic or Latino	I21.9	158.264511954771	7671	6555834	117.010284275044
Black or African American	M	2000	Not Hispanic or Latino	I24.8	3.65820265260472	197	6555834	3.00495711148269
Black or African American	M	2000	Not Hispanic or Latino	I24.9	0.922233827731924	50	6555834	0.762679469919464
Black or African American	M	2000	Not Hispanic or Latino	I25.0	97.7407617511024	4893	6555834	74.6358129263187
Black or African American	M	2000	Not Hispanic or Latino	I25.1	148.415944785676	7010	6555834	106.927661682709
Black or African American	M	2000	Not Hispanic or Latino	I25.2	0.700516208459549	40	5973002	0.669680003455549
Black or African American	M	2000	Not Hispanic or Latino	I25.3	0.322667830912395	15	970593	1.54544695871493
Black or African American	M	2000	Not Hispanic or Latino	I25.5	7.67430801976065	365	6555834	5.56756013041209
Black or African American	M	2000	Not Hispanic or Latino	I25.8	0.858324746236688	45	5282187	0.8519198581951
Black or African American	M	2000	Not Hispanic or Latino	I25.9	10.7098672647447	531	6555834	8.09965597054471
Black or African American	M	2000	Not Hispanic or Latino	I46.1	2.81221648424996	142	6555834	2.16600969457128
Black or African American	M	2000	Not Hispanic or Latino	I46.9	16.8810458876024	846	6555834	12.9045366310373
Black or African American	M	2001	Not Hispanic or Latino	I20.0	0.542265160696999	25	1930770	1.29482020126685
Black or African American	M	2001	Not Hispanic or Latino	I20.1	0.0792583612274482	5	616383	0.811183955430309
Black or African American	M	2001	Not Hispanic or Latino	I20.9	0.702558975440312	35	3030791	1.15481404029509
Black or African American	M	2001	Not Hispanic or Latino	I21.1	0.0890434033039301	5	388334	1.28755143767994
Black or African American	M	2001	Not Hispanic or Latino	I21.3	0.148616008108063	5	120694	4.14270800536895
Black or African American	M	2001	Not Hispanic or Latino	I21.4	0.267799187096538	15	2133710	0.703000876407759
Black or African American	M	2001	Not Hispanic or Latino	I21.9	146.391250988639	7340	6762985	108.531957412296
Black or African American	M	2001	Not Hispanic or Latino	I24.8	3.16744212855494	181	6762985	2.67633300975826
Black or African American	M	2001	Not Hispanic or Latino	I24.9	0.893168572155731	50	6762985	0.739318510982946
Black or African American	M	2001	Not Hispanic or Latino	I25.0	94.2730840275566	4914	6762985	72.660223259404
Black or African American	M	2001	Not Hispanic or Latino	I25.1	150.457336732072	7323	6762985	108.280589118562
Black or African American	M	2001	Not Hispanic or Latino	I25.2	0.63885517406724	35	4121588	0.849187255009477
Black or African American	M	2001	Not Hispanic or Latino	I25.3	0.419105436101126	25	3844792	0.650230233521085
Black or African American	M	2001	Not Hispanic or Latino	I25.4	0.0792583612274482	5	616383	0.811183955430309
Black or African American	M	2001	Not Hispanic or Latino	I25.5	7.3815674139746	355	6762985	5.24916142797892
Black or African American	M	2001	Not Hispanic or Latino	I25.8	1.51326187303362	77	6762985	1.13855050691374
Black or African American	M	2001	Not Hispanic or Latino	I25.9	9.57562892957512	490	6762985	7.24532140763287
Black or African American	M	2001	Not Hispanic or Latino	I46.1	2.72798215892676	141	6762985	2.08487820097191
Black or African American	M	2001	Not Hispanic or Latino	I46.9	17.4367948913221	881	6762985	13.0267921635195
Black or African American	M	2002	Not Hispanic or Latino	I20.0	0.150302961081358	10	1550490	0.644957400563693
Black or African American	M	2002	Not Hispanic or Latino	I20.9	0.600013676760626	30	2998121	1.00062672587264
Black or African American	M	2002	Not Hispanic or Latino	I21.0	0.0871324022835482	5	396851	1.25991871004483
Black or African American	M	2002	Not Hispanic or Latino	I21.4	0.425407587378048	25	3546136	0.70499270191555
Black or African American	M	2002	Not Hispanic or Latino	I21.9	142.5046269762	7352	6910253	106.392631355176
Black or African American	M	2002	Not Hispanic or Latino	I24.8	3.26092435185077	183	6910253	2.64823878373194
Black or African American	M	2002	Not Hispanic or Latino	I24.9	0.745920214991977	40	4296643	0.930959355943698
Black or African American	M	2002	Not Hispanic or Latino	I25.0	91.8169756276041	4897	6910253	70.865712152652
Black or African American	M	2002	Not Hispanic or Latino	I25.1	141.424266055605	7109	6910253	102.876117560385
Black or African American	M	2002	Not Hispanic or Latino	I25.2	0.745920214991977	40	4296643	0.930959355943698
Black or African American	M	2002	Not Hispanic or Latino	I25.3	0.222342878079637	10	622854	1.60551268836678
Black or African American	M	2002	Not Hispanic or Latino	I25.5	7.65876876353527	387	6910253	5.60037382133476
Black or African American	M	2002	Not Hispanic or Latino	I25.8	0.951710051833243	50	5756614	0.868566139748123
Black or African American	M	2002	Not Hispanic or Latino	I25.9	9.37224645771423	505	6910253	7.30798134308541
Black or African American	M	2002	Not Hispanic or Latino	I46.1	3.15724956763683	171	6910253	2.47458378152001
Black or African American	M	2002	Not Hispanic or Latino	I46.9	15.5487380400954	826	6910253	11.9532526522546
Black or African American	M	2003	Not Hispanic or Latino	I20.0	0.205660369598515	15	2421369	0.619484266958072
Black or African American	M	2003	Not Hispanic or Latino	I20.9	0.426031346206287	25	3229505	0.774112441380335
Black or African American	M	2003	Not Hispanic or Latino	I21.0	0.123660867152774	5	217510	2.29874488529263
Black or African American	M	2003	Not Hispanic or Latino	I21.3	0.0851049851186384	5	406305	1.230602626106
Black or African American	M	2003	Not Hispanic or Latino	I21.4	0.338570407181339	15	864593	1.73492036137235
Black or African American	M	2003	Not Hispanic or Latino	I21.9	136.13107225455	7250	7053122	102.791359627694
Black or African American	M	2003	Not Hispanic or Latino	I24.8	3.40730718524331	191	7053122	2.70802064674339
Black or African American	M	2003	Not Hispanic or Latino	I24.9	0.785810233534822	45	5780014	0.778544827054052
Black or African American	M	2003	Not Hispanic or Latino	I25.0	87.7456298664612	4836	7053122	68.5653814013142
Black or African American	M	2003	Not Hispanic or Latino	I25.1	142.793821201847	7298	7053122	103.471909319022
Black or African American	M	2003	Not Hispanic or Latino	I25.2	0.710196030017824	40	5261701	0.760210433850194
Black or African American	M	2003	Not Hispanic or Latino	I25.3	0.224400321630206	10	535075	1.86889688361445
Black or African American	M	2003	Not Hispanic or Latino	I25.4	0.0615943025255637	5	1321512	0.378354490916465
Black or African American	M	2003	Not Hispanic or Latino	I25.5	8.23445404359471	411	7053122	5.82720673199755
Black or African American	M	2003	Not Hispanic or Latino	I25.8	0.974161649034518	55	7053122	0.77979652131354
Black or African American	M	2003	Not Hispanic or Latino	I25.9	9.26931519901714	512	7053122	7.25919670750059
Black or African American	M	2003	Not Hispanic or Latino	I46.1	3.21177669132645	175	7053122	2.48117074963399
Black or African American	M	2003	Not Hispanic or Latino	I46.9	16.45107470298	904	7053122	12.8170191866807
Black or African American	M	2004	Not Hispanic or Latino	I20.1	0.083148572201624	5	415865	1.20231325069434
Black or African American	M	2004	Not Hispanic or Latino	I20.9	0.460106256602638	25	2154842	1.16017786918948
Black or African American	M	2004	Not Hispanic or Latino	I21.0	0.136136405247458	5	131758	3.79483598718863
Black or African American	M	2004	Not Hispanic or Latino	I21.3	0.121878480459849	10	2248775	0.444686551566964
Black or African American	M	2004	Not Hispanic or Latino	I21.4	0.38566406041809	20	1874675	1.06685158760852
Black or African American	M	2004	Not Hispanic or Latino	I21.9	119.428846253328	6634	7202643	92.1050786496013
Black or African American	M	2004	Not Hispanic or Latino	I22.9	0.0591714891852243	5	1231607	0.405973658805122
Black or African American	M	2004	Not Hispanic or Latino	I24.8	2.87125692233553	172	7202643	2.38801228937766
Black or African American	M	2004	Not Hispanic or Latino	I24.9	0.832082317241365	50	7202643	0.694189619005135
Black or African American	M	2004	Not Hispanic or Latino	I25.0	81.4205845473881	4652	7202643	64.5874021522377
Black or African American	M	2004	Not Hispanic or Latino	I25.1	129.697636499857	6825	7202643	94.7568829942009
Black or African American	M	2004	Not Hispanic or Latino	I25.2	0.76611026821066	45	5954265	0.755760786595827
Black or African American	M	2004	Not Hispanic or Latino	I25.3	0.319124294219303	20	3712531	0.538716040350909
Black or African American	M	2004	Not Hispanic or Latino	I25.5	7.31500588566657	384	7202643	5.33137627395943
Black or African American	M	2004	Not Hispanic or Latino	I25.8	0.887380909811642	52	5870645	0.885762978343947
Black or African American	M	2004	Not Hispanic or Latino	I25.9	11.1687083466055	623	7202643	8.64960265280398
Black or African American	M	2004	Not Hispanic or Latino	I46.1	2.53744902723809	144	7202643	1.99926610273479
Black or African American	M	2004	Not Hispanic or Latino	I46.9	15.3742833075595	850	7202643	11.8012235230873
Black or African American	M	2005	Not Hispanic or Latino	I20.0	0.131633326704322	10	1885872	0.530258681395132
Black or African American	M	2005	Not Hispanic or Latino	I20.9	0.627241212063213	35	3532499	0.990799997395611
Black or African American	M	2005	Not Hispanic or Latino	I21.4	0.120924485750251	5	222432	2.24787800316501
Black or African American	M	2005	Not Hispanic or Latino	I21.9	112.836650382979	6408	7368346	86.9666001026553
Black or African American	M	2005	Not Hispanic or Latino	I24.8	3.04713963355021	186	7368346	2.52431142620067
Black or African American	M	2005	Not Hispanic or Latino	I24.9	1.22080288550892	75	6129506	1.22358963348759
Black or African American	M	2005	Not Hispanic or Latino	I25.0	80.4440733127426	4769	7368346	64.7228021051129
Black or African American	M	2005	Not Hispanic or Latino	I25.1	128.354394374326	6975	7368346	94.6616784825251
Black or African American	M	2005	Not Hispanic or Latino	I25.2	0.678869682967067	45	7234058	0.622057495253701
Black or African American	M	2005	Not Hispanic or Latino	I25.3	0.386297262210241	20	1435040	1.39368937451221
Black or African American	M	2005	Not Hispanic or Latino	I25.4	0.133571581098791	5	134288	3.72334087930418
Black or African American	M	2005	Not Hispanic or Latino	I25.5	7.16099790842277	387	7368346	5.2521963545143
Black or African American	M	2005	Not Hispanic or Latino	I25.8	0.985207297813426	61	7368346	0.82786557525936
Black or African American	M	2005	Not Hispanic or Latino	I25.9	9.93809000950699	574	7368346	7.7900793475225
Black or African American	M	2005	Not Hispanic or Latino	I46.1	2.08395505581489	130	7368346	1.76430368497896
Black or African American	M	2005	Not Hispanic or Latino	I46.9	14.4931582494438	839	7368346	11.3865445515181
Black or African American	M	2006	Not Hispanic or Latino	I20.0	0.130493106758486	5	137456	3.6375276452101
Black or African American	M	2006	Not Hispanic or Latino	I20.9	0.258043569479435	15	1753229	0.855564218935461
Black or African American	M	2006	Not Hispanic or Latino	I21.0	0.0679484050769188	5	576788	0.866869629742644
Black or African American	M	2006	Not Hispanic or Latino	I21.3	0.058343001653625	5	1093251	0.457351513970717
Black or African American	M	2006	Not Hispanic or Latino	I21.4	0.298517820914683	20	3642065	0.549139018661117
Black or African American	M	2006	Not Hispanic or Latino	I21.9	107.891523410135	6335	7536493	84.0576644866518
Black or African American	M	2006	Not Hispanic or Latino	I22.9	0.349652929562487	15	686365	2.18542612166996
Black or African American	M	2006	Not Hispanic or Latino	I24.8	2.55326638503353	159	7536493	2.10973459406119
Black or African American	M	2006	Not Hispanic or Latino	I24.9	1.58409112272922	97	7536493	1.28707079008764
Black or African American	M	2006	Not Hispanic or Latino	I25.0	77.3614104605965	4756	7536493	63.10627502739
Black or African American	M	2006	Not Hispanic or Latino	I25.1	124.431614179456	6906	7536493	91.6341327458275
Black or African American	M	2006	Not Hispanic or Latino	I25.3	0.283473678717203	20	3107961	0.643508718416994
Black or African American	M	2006	Not Hispanic or Latino	I25.4	0.248300462225077	15	2755197	0.54442567990601
Black or African American	M	2006	Not Hispanic or Latino	I25.5	7.60167817486453	412	7536493	5.46673366511453
Black or African American	M	2006	Not Hispanic or Latino	I25.8	0.864547252106941	56	7536493	0.743051177782557
Black or African American	M	2006	Not Hispanic or Latino	I25.9	9.48199112223875	548	7536493	7.2712865254436
Black or African American	M	2006	Not Hispanic or Latino	I46.1	2.61594676043914	159	7536493	2.10973459406119
Black or African American	M	2006	Not Hispanic or Latino	I46.9	14.717737893286	873	7536493	11.5836371107888
Black or African American	M	2007	Not Hispanic or Latino	I20.0	0.159852363539372	10	952491	1.04987868651777
Black or African American	M	2007	Not Hispanic or Latino	I20.1	0.0557356391677029	5	1307530	0.382400403814826
Black or African American	M	2007	Not Hispanic or Latino	I20.9	0.390653811451748	25	3629758	0.688751150903173
Black or African American	M	2007	Not Hispanic or Latino	I21.3	0.121433529999562	10	2397977	0.417018178239408
Black or African American	M	2007	Not Hispanic or Latino	I21.4	0.46094171724977	25	2230144	1.12100384549159
Black or African American	M	2007	Not Hispanic or Latino	I21.9	98.3443423351347	5953	7691314	77.3989984026137
Black or African American	M	2007	Not Hispanic or Latino	I22.9	0.0557356391677029	5	1307530	0.382400403814826
Black or African American	M	2007	Not Hispanic or Latino	I24.8	2.29747283540337	151	7691314	1.96325361310174
Black or African American	M	2007	Not Hispanic or Latino	I24.9	1.94480073150334	122	7691314	1.58620490594975
Black or African American	M	2007	Not Hispanic or Latino	I25.0	71.3703446858302	4542	7691314	59.0536285477358
Black or African American	M	2007	Not Hispanic or Latino	I25.1	113.656772730933	6549	7691314	85.1479994185649
Black or African American	M	2007	Not Hispanic or Latino	I25.3	0.35644066287773	25	4124188	0.606179931661699
Black or African American	M	2007	Not Hispanic or Latino	I25.4	0.0623607930006479	5	1305269	0.383062801614073
Black or African American	M	2007	Not Hispanic or Latino	I25.5	7.55774769177712	429	7691314	5.57772052993806
Black or African American	M	2007	Not Hispanic or Latino	I25.8	0.916014701259401	58	6437664	0.900947921482078
Black or African American	M	2007	Not Hispanic or Latino	I25.9	8.56408699507466	522	7691314	6.78687672873582
Black or African American	M	2007	Not Hispanic or Latino	I46.1	2.61810736580158	168	7691314	2.18428216557015
Black or African American	M	2007	Not Hispanic or Latino	I46.9	15.7108082556433	957	7691314	12.4426073360157
Black or African American	M	2008	Not Hispanic or Latino	I20.0	0.0535442734827256	5	1191230	0.41973422428918
Black or African American	M	2008	Not Hispanic or Latino	I20.1	0.118551767080729	10	2604818	0.383903981007502
Black or African American	M	2008	Not Hispanic or Latino	I20.9	0.40802421160347	25	3169563	0.788752266479638
Black or African American	M	2008	Not Hispanic or Latino	I21.3	0.0735639359780881	5	470048	1.06372115188236
Black or African American	M	2008	Not Hispanic or Latino	I21.4	0.149891209408187	10	1658069	0.603111209485251
Black or African American	M	2008	Not Hispanic or Latino	I21.9	94.8856298343542	5885	7837503	75.0876905565459
Black or African American	M	2008	Not Hispanic or Latino	I22.9	0.149891209408187	10	1658069	0.603111209485251
Black or African American	M	2008	Not Hispanic or Latino	I24.8	2.33593640520238	151	7837503	1.92663403127246
Black or African American	M	2008	Not Hispanic or Latino	I24.9	1.82835858454737	124	7837503	1.58213655548202
Black or African American	M	2008	Not Hispanic or Latino	I25.0	66.651295666571	4332	7837503	55.2727061157106
Black or African American	M	2008	Not Hispanic or Latino	I25.1	109.231093050869	6450	7837503	82.2966192166051
Black or African American	M	2008	Not Hispanic or Latino	I25.3	0.305127042223634	20	2748559	0.727654017978148
Black or African American	M	2008	Not Hispanic or Latino	I25.5	8.00126997033399	463	7837503	5.90749375151754
Black or African American	M	2008	Not Hispanic or Latino	I25.8	1.10097286262822	73	7837503	0.931419101211189
Black or African American	M	2008	Not Hispanic or Latino	I25.9	8.00747363026072	511	7837503	6.51993370847832
Black or African American	M	2008	Not Hispanic or Latino	I46.1	2.47332091831907	158	7837503	2.01594819166257
Black or African American	M	2008	Not Hispanic or Latino	I46.9	15.8345798340465	992	7837503	12.6570924438562
Black or African American	M	2009	Not Hispanic or Latino	I20.1	0.0518784729323187	5	1229480	0.406675993102775
Black or African American	M	2009	Not Hispanic or Latino	I20.9	0.142427623316614	10	1328412	0.752778505463666
Black or African American	M	2009	Not Hispanic or Latino	I21.4	0.365985045408311	20	1577098	1.26815201084524
Black or African American	M	2009	Not Hispanic or Latino	I21.9	88.4201317230966	5704	7971885	71.5514586575195
Black or African American	M	2009	Not Hispanic or Latino	I22.9	0.104548853559978	10	2311923	0.432540357096668
Black or African American	M	2009	Not Hispanic or Latino	I24.8	2.28489269518432	158	7971885	1.9819653695456
Black or African American	M	2009	Not Hispanic or Latino	I24.9	1.62737278276274	99	7971885	1.24186437712034
Black or African American	M	2009	Not Hispanic or Latino	I25.0	65.4155076638126	4436	7971885	55.6455593626852
Black or African American	M	2009	Not Hispanic or Latino	I25.1	103.155894260089	6289	7971885	78.8897481586852
Black or African American	M	2009	Not Hispanic or Latino	I25.3	0.163300240400738	10	836228	1.19584610895593
Black or African American	M	2009	Not Hispanic or Latino	I25.5	7.52353621757346	453	7971885	5.68247033167187
Black or African American	M	2009	Not Hispanic or Latino	I25.8	1.23610918411221	74	6727586	1.09994877806096
Black or African American	M	2009	Not Hispanic or Latino	I25.9	7.06966241469566	470	7971885	5.89571977016728
Black or African American	M	2009	Not Hispanic or Latino	I46.1	2.57010556191348	175	7971885	2.19521480804101
Black or African American	M	2009	Not Hispanic or Latino	I46.9	14.5854675638209	967	7971885	12.1301298250037
Black or African American	M	2010	Not Hispanic or Latino	I21.3	0.054807763965497	5	1329666	0.376034282293448
Black or African American	M	2010	Not Hispanic or Latino	I21.4	0.235853221543614	10	383717	2.60608729871233
Black or African American	M	2010	Not Hispanic or Latino	I21.9	82.8364258587043	5495	8082252	67.9884764790803
Black or African American	M	2010	Not Hispanic or Latino	I22.9	0.182013224057365	10	740892	1.34972438628032
Black or African American	M	2010	Not Hispanic or Latino	I24.8	2.24030324605951	164	8082252	2.02913742357947
Black or African American	M	2010	Not Hispanic or Latino	I24.9	1.54617372980431	108	8082252	1.33626123016209
Black or African American	M	2010	Not Hispanic or Latino	I25.0	61.4417732245934	4323	8082252	53.487567573988
Black or African American	M	2010	Not Hispanic or Latino	I25.1	99.2603212871892	6114	8082252	75.647232974176
Black or African American	M	2010	Not Hispanic or Latino	I25.3	0.180512858779593	10	1463538	0.683275733189025
Black or African American	M	2010	Not Hispanic or Latino	I25.4	0.051709848120121	5	757918	0.659701973036661
Black or African American	M	2010	Not Hispanic or Latino	I25.5	7.37602645453673	450	8082252	5.56775512567537
Black or African American	M	2010	Not Hispanic or Latino	I25.8	0.940924231094756	60	6824728	0.879155916543487
Black or African American	M	2010	Not Hispanic or Latino	I25.9	8.44730494301426	547	8082252	6.76791567498762
Black or African American	M	2010	Not Hispanic or Latino	I46.1	2.54205531518761	172	8082252	2.12811973692481
Black or African American	M	2010	Not Hispanic or Latino	I46.9	15.1937140858321	1002	8082252	12.3975347465038
Black or African American	M	2011	Not Hispanic or Latino	I20.0	0.103267509152764	10	2133637	0.468683285863528
Black or African American	M	2011	Not Hispanic or Latino	I20.1	0.149579461962951	15	3188516	0.470438285396718
Black or African American	M	2011	Not Hispanic or Latino	I20.9	0.153688389312021	10	1305376	0.766062804892996
Black or African American	M	2011	Not Hispanic or Latino	I21.3	0.0647714827766955	5	1256689	0.397870913169448
Black or African American	M	2011	Not Hispanic or Latino	I21.4	0.168963441125791	10	1431084	0.698771001562452
Black or African American	M	2011	Not Hispanic or Latino	I21.9	81.8388725076859	5614	8213217	68.3532408799134
Black or African American	M	2011	Not Hispanic or Latino	I22.9	0.173358036036677	10	774561	1.29105390020928
Black or African American	M	2011	Not Hispanic or Latino	I24.8	1.73643178157179	136	8213217	1.65586760948846
Black or African American	M	2011	Not Hispanic or Latino	I24.9	1.63827807252435	114	7019513	1.62404428911236
Black or African American	M	2011	Not Hispanic or Latino	I25.0	60.9390114919333	4505	8213217	54.8506145643053
Black or African American	M	2011	Not Hispanic or Latino	I25.1	92.6606094579684	5984	8213217	72.8581748174923
Black or African American	M	2011	Not Hispanic or Latino	I25.3	0.153124389732457	10	892727	1.12016327499896
Black or African American	M	2011	Not Hispanic or Latino	I25.4	0.113762231745349	10	1344309	0.743876593848587
Black or African American	M	2011	Not Hispanic or Latino	I25.5	7.8920444142815	495	8213217	6.02687107865286
Black or African American	M	2011	Not Hispanic or Latino	I25.8	0.747170187682459	56	7019513	0.797776142020109
Black or African American	M	2011	Not Hispanic or Latino	I25.9	7.52554662797649	522	8213217	6.35560950112483
Black or African American	M	2011	Not Hispanic or Latino	I46.1	1.38858854623491	102	8213217	1.24190070711635
Black or African American	M	2011	Not Hispanic or Latino	I46.9	13.8609422914651	942	8213217	11.4693182951333
Black or African American	M	2012	Not Hispanic or Latino	I20.9	0.268804405571737	20	2663371	0.750928053207758
Black or African American	M	2012	Not Hispanic or Latino	I21.3	0.120866997773943	10	2554890	0.391406283636478
Black or African American	M	2012	Not Hispanic or Latino	I21.4	0.0495609807065017	5	1286971	0.388509142785657
Black or African American	M	2012	Not Hispanic or Latino	I21.9	79.0824661746673	5609	8332112	67.3178661064566
Black or African American	M	2012	Not Hispanic or Latino	I22.9	0.18008081719039	15	3040842	0.493284425826794
Black or African American	M	2012	Not Hispanic or Latino	I24.8	1.74170820241147	137	8332112	1.64424097995802
Black or African American	M	2012	Not Hispanic or Latino	I24.9	1.46126049046031	110	8332112	1.32019348755754
Black or African American	M	2012	Not Hispanic or Latino	I25.0	62.045270127967	4716	8332112	56.6002953392849
Black or African American	M	2012	Not Hispanic or Latino	I25.1	90.0343830134244	6005	8332112	72.0705626616637
Black or African American	M	2012	Not Hispanic or Latino	I25.3	0.0645079971019389	5	1261822	0.396252403270826
Black or African American	M	2012	Not Hispanic or Latino	I25.4	0.0463869510284852	5	844889	0.59179371491403
Black or African American	M	2012	Not Hispanic or Latino	I25.5	7.45035836304863	491	8332112	5.89286365809773
Black or African American	M	2012	Not Hispanic or Latino	I25.8	1.28954056022258	93	8332112	1.11616358493501
Black or African American	M	2012	Not Hispanic or Latino	I25.9	7.35385826280194	528	8332112	6.33692874027618
Black or African American	M	2012	Not Hispanic or Latino	I46.1	0.815151241333369	63	8332112	0.756110815601134
Black or African American	M	2012	Not Hispanic or Latino	I46.9	12.6831907923385	931	8332112	11.1736376083279
Black or African American	M	2013	Not Hispanic or Latino	I20.0	0.112604197815312	5	159293	3.13886988128794
Black or African American	M	2013	Not Hispanic or Latino	I20.1	0.10034351247887	10	1740877	0.574423121219937
Black or African American	M	2013	Not Hispanic or Latino	I20.9	0.338095678096828	25	3840815	0.650903519174967
Black or African American	M	2013	Not Hispanic or Latino	I21.3	0.0648652173719274	5	1254873	0.398446695402642
Black or African American	M	2013	Not Hispanic or Latino	I21.4	0.144409036884133	10	1403965	0.712268468231046
Black or African American	M	2013	Not Hispanic or Latino	I21.9	75.5824605785546	5583	8454127	66.0387524341662
Black or African American	M	2013	Not Hispanic or Latino	I24.8	1.74709938489183	143	8454127	1.69148156870603
Black or African American	M	2013	Not Hispanic or Latino	I24.9	1.39535646106765	102	8454127	1.20651132872738
Black or African American	M	2013	Not Hispanic or Latino	I25.0	58.7006114845263	4632	8454127	54.7898085751492
Black or African American	M	2013	Not Hispanic or Latino	I25.1	88.4871784844985	6106	8454127	72.2250801295036
Black or African American	M	2013	Not Hispanic or Latino	I25.3	0.375813286962654	30	5932346	0.505702128635113
Black or African American	M	2013	Not Hispanic or Latino	I25.5	7.47533452326393	517	8454127	6.11535644070641
Black or African American	M	2013	Not Hispanic or Latino	I25.8	0.92844751344593	70	7254184	0.964960359428435
Black or African American	M	2013	Not Hispanic or Latino	I25.9	7.38166309157436	536	8454127	6.34009874703798
Black or African American	M	2013	Not Hispanic or Latino	I46.1	1.08781717597347	84	8454127	0.993597564834311
Black or African American	M	2013	Not Hispanic or Latino	I46.9	13.6762903760035	1023	8454127	12.1005989145893
Black or African American	M	2014	Not Hispanic or Latino	I20.0	0.0925174446576462	10	2201203	0.45429703666586
Black or African American	M	2014	Not Hispanic or Latino	I20.1	0.174781961546283	10	692472	1.44410171097171
Black or African American	M	2014	Not Hispanic or Latino	I20.9	0.302645783723652	25	4365449	0.572678778288327
Black or African American	M	2014	Not Hispanic or Latino	I21.3	0.0850164235957532	10	2076375	0.481608572632593
Black or African American	M	2014	Not Hispanic or Latino	I21.9	70.983410287252	5423	8597983	63.0729323377355
Black or African American	M	2014	Not Hispanic or Latino	I22.9	0.151698416083426	10	917008	1.0905030272364
Black or African American	M	2014	Not Hispanic or Latino	I24.8	1.71788370962817	140	8597983	1.62828886728434
Black or African American	M	2014	Not Hispanic or Latino	I24.9	1.46954306478101	107	7366912	1.45244031691976
Black or African American	M	2014	Not Hispanic or Latino	I25.0	59.501261657372	4859	8597983	56.5132543295329
Black or African American	M	2014	Not Hispanic or Latino	I25.1	85.5841745308569	6100	8597983	70.9468720745319
Black or African American	M	2014	Not Hispanic or Latino	I25.3	0.146368432607843	15	2843319	0.527552483558827
Black or African American	M	2014	Not Hispanic or Latino	I25.4	0.0491943275419915	5	1296563	0.385634944079077
Black or African American	M	2014	Not Hispanic or Latino	I25.5	7.40901780089504	532	8597983	6.18749769568049
Black or African American	M	2014	Not Hispanic or Latino	I25.8	1.06427999795166	89	8597983	1.03512649420219
Black or African American	M	2014	Not Hispanic or Latino	I25.9	6.77526996032729	511	8597983	5.94325436558784
Black or African American	M	2014	Not Hispanic or Latino	I46.1	1.36291286840176	107	8597983	1.24447791999589
Black or African American	M	2014	Not Hispanic or Latino	I46.9	13.1208435353588	1011	8597983	11.7585717487462
Black or African American	M	2015	Not Hispanic or Latino	I20.1	0.0406880970817928	5	1200683	0.416429648791563
Black or African American	M	2015	Not Hispanic or Latino	I20.9	0.185554574679592	15	2514678	0.596497841870808
Black or African American	M	2015	Not Hispanic or Latino	I21.4	0.769190777554147	60	7475335	0.802639614144383
Black or African American	M	2015	Not Hispanic or Latino	I21.9	69.7238974147373	5486	8746645	62.7211919541721
Black or African American	M	2015	Not Hispanic or Latino	I22.9	0.104814793828088	5	171131	2.92173831742934
Black or African American	M	2015	Not Hispanic or Latino	I24.8	1.74050286655045	157	8746645	1.79497395858641
Black or African American	M	2015	Not Hispanic or Latino	I24.9	1.78176615795893	147	8746645	1.68064440708409
Black or African American	M	2015	Not Hispanic or Latino	I25.0	56.5580081207124	4735	8746645	54.135042636348
Black or African American	M	2015	Not Hispanic or Latino	I25.1	85.2583538578249	6331	8746645	72.3820390561181
Black or African American	M	2015	Not Hispanic or Latino	I25.3	0.194900572619187	15	2464043	0.608755610190244
Black or African American	M	2015	Not Hispanic or Latino	I25.5	7.14799581090284	546	8746645	6.24239351202661
Black or African American	M	2015	Not Hispanic or Latino	I25.8	1.06150936789777	86	8746645	0.983234142919942
Black or African American	M	2015	Not Hispanic or Latino	I25.9	6.43313250586385	496	8746645	5.67074575451502
Black or African American	M	2015	Not Hispanic or Latino	I46.1	1.12069621147888	96	8746645	1.09756369442226
Black or African American	M	2015	Not Hispanic or Latino	I46.9	14.2190936795512	1120	8746645	12.8049097682597
Black or African American	M	2016	Not Hispanic or Latino	I20.1	0.15899443982822	15	2153814	0.696438968267455
Black or African American	M	2016	Not Hispanic or Latino	I20.9	0.239204334837482	15	1204540	1.2452886579109
Black or African American	M	2016	Not Hispanic or Latino	I21.3	0.131906236677221	10	1265663	0.790099734289459
Black or African American	M	2016	Not Hispanic or Latino	I21.4	2.30136873951978	178	7562333	2.35377098575268
Black or African American	M	2016	Not Hispanic or Latino	I21.9	68.1580190370021	5562	8865614	62.736771530996
Black or African American	M	2016	Not Hispanic or Latino	I22.9	0.103348891983635	10	2519873	0.396845396573557
