"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2011"	"2011"	126	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2012"	"2012"	98	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2013"	"2013"	128	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2009"	"2009"	99	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2010"	"2010"	101	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2011"	"2011"	106	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2012"	"2012"	104	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2013"	"2013"	111	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2009"	"2009"	73	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2010"	"2010"	88	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2011"	"2011"	96	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2012"	"2012"	95	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2013"	"2013"	80	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2009"	"2009"	66	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2010"	"2010"	89	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2011"	"2011"	80	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2012"	"2012"	71	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2013"	"2013"	72	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2009"	"2009"	58	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2010"	"2010"	65	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2011"	"2011"	57	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2012"	"2012"	70	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2013"	"2013"	77	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2009"	"2009"	60	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2010"	"2010"	48	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2011"	"2011"	41	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2012"	"2012"	48	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2013"	"2013"	44	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2009"	"2009"	117	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2010"	"2010"	137	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2011"	"2011"	126	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2012"	"2012"	144	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2013"	"2013"	150	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2009"	"2009"	0	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2010"	"2010"	0	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2011"	"2011"	0	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2013"	"2013"	0	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2009"	"2009"	0	311773	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2010"	"2010"	Suppressed	306745	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2011"	"2011"	Suppressed	316146	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2012"	"2012"	0	311273	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2013"	"2013"	0	310153	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2009"	"2009"	0	317819	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2010"	"2010"	0	310988	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2011"	"2011"	0	310875	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2012"	"2012"	0	313478	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2013"	"2013"	0	310590	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2009"	"2009"	0	317885	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2010"	"2010"	0	318279	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2011"	"2011"	0	309341	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2012"	"2012"	0	308495	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2013"	"2013"	0	310896	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2009"	"2009"	0	303808	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2010"	"2010"	0	318237	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2011"	"2011"	0	319181	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2012"	"2012"	0	310343	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2013"	"2013"	0	308930	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2009"	"2009"	0	303311	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2010"	"2010"	0	308235	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2011"	"2011"	0	319389	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2012"	"2012"	0	320025	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2013"	"2013"	0	310782	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2009"	"2009"	0	303644	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2010"	"2010"	0	304185	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2011"	"2011"	0	310419	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2012"	"2012"	0	320307	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2013"	"2013"	0	320625	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2009"	"2009"	0	299263	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2010"	"2010"	Suppressed	302022	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2011"	"2011"	0	306290	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2012"	"2012"	0	311523	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2013"	"2013"	0	321026	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2009"	"2009"	0	304339	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2010"	"2010"	0	301026	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2011"	"2011"	0	303794	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2012"	"2012"	0	307300	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2013"	"2013"	0	312133	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2009"	"2009"	0	312623	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2010"	"2010"	0	308059	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2011"	"2011"	0	301217	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2012"	"2012"	0	304867	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2013"	"2013"	0	307878	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2009"	"2009"	0	307610	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2010"	"2010"	0	319273	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2011"	"2011"	0	305878	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2012"	"2012"	0	302314	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2013"	"2013"	0	305415	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2009"	"2009"	0	324096	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2010"	"2010"	0	325363	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2011"	"2011"	0	317038	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2012"	"2012"	0	306825	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2013"	"2013"	0	302746	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2009"	"2009"	0	316851	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2010"	"2010"	0	317587	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2011"	"2011"	0	326715	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2012"	"2012"	0	318024	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2013"	"2013"	0	307411	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2009"	"2009"	0	318313	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2010"	"2010"	0	319838	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2011"	"2011"	0	318799	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2012"	"2012"	0	327778	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2013"	"2013"	0	318731	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2009"	"2009"	Suppressed	320864	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2010"	"2010"	0	316164	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2011"	"2011"	0	320407	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2012"	"2012"	0	319750	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2013"	"2013"	0	328394	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2009"	"2009"	0	330887	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2010"	"2010"	Suppressed	322592	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2011"	"2011"	0	318771	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2012"	"2012"	0	321426	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2013"	"2013"	0	320421	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2009"	"2009"	0	345492	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2010"	"2010"	0	338804	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2011"	"2011"	0	319081	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2012"	"2012"	0	319799	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2013"	"2013"	0	322239	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2009"	"2009"	0	361588	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2010"	"2010"	0	353278	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2011"	"2011"	0	336205	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2012"	"2012"	0	320173	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2013"	"2013"	0	320658	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2009"	"2009"	0	362795	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2010"	"2010"	0	364414	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2011"	"2011"	0	352049	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2012"	"2012"	Suppressed	337286	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2013"	"2013"	Suppressed	321159	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2009"	"2009"	0	368863	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2010"	"2010"	Suppressed	365615	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2011"	"2011"	Suppressed	362979	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2012"	"2012"	0	353113	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2013"	"2013"	0	338181	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2009"	"2009"	0	367872	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2010"	"2010"	Suppressed	364361	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2011"	"2011"	0	367519	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2012"	"2012"	0	364137	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2013"	"2013"	Suppressed	353923	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2009"	"2009"	Suppressed	335038	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2010"	"2010"	Suppressed	351021	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2011"	"2011"	Suppressed	366501	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2012"	"2012"	Suppressed	369172	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2013"	"2013"	Suppressed	364829	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2009"	"2009"	Suppressed	316686	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2010"	"2010"	0	323844	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2011"	"2011"	Suppressed	356882	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2012"	"2012"	Suppressed	368509	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2013"	"2013"	Suppressed	369620	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2009"	"2009"	Suppressed	297625	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2010"	"2010"	Suppressed	303431	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2011"	"2011"	Suppressed	330748	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2012"	"2012"	Suppressed	358647	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2013"	"2013"	Suppressed	368589	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2009"	"2009"	Suppressed	289886	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2010"	"2010"	Suppressed	288124	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2011"	"2011"	Suppressed	307540	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2012"	"2012"	Suppressed	332193	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2013"	"2013"	Suppressed	358822	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2009"	"2009"	Suppressed	283369	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2010"	"2010"	Suppressed	283817	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2011"	"2011"	Suppressed	292504	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2012"	"2012"	Suppressed	308845	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2013"	"2013"	Suppressed	332299	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2009"	"2009"	Suppressed	275471	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2010"	"2010"	Suppressed	277225	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2011"	"2011"	Suppressed	284817	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2012"	"2012"	Suppressed	293972	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2013"	"2013"	Suppressed	309181	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2009"	"2009"	Suppressed	268526	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2010"	"2010"	Suppressed	264944	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2011"	"2011"	Suppressed	281440	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2012"	"2012"	11	286235	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2013"	"2013"	Suppressed	294542	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2009"	"2009"	Suppressed	267128	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2010"	"2010"	10	268712	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2011"	"2011"	Suppressed	266515	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2012"	"2012"	Suppressed	282721	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2013"	"2013"	12	286714	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2009"	"2009"	Suppressed	264549	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2010"	"2010"	Suppressed	264355	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2011"	"2011"	Suppressed	268698	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2012"	"2012"	11	267752	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2013"	"2013"	11	283647	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2009"	"2009"	14	265606	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2010"	"2010"	15	267105	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2011"	"2011"	14	266890	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2012"	"2012"	16	269890	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2013"	"2013"	Suppressed	268492	Suppressed
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2009"	"2009"	20	260011	7.7
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2010"	"2010"	18	275454	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2011"	"2011"	12	264562	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2012"	"2012"	15	268088	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2013"	"2013"	13	270768	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2009"	"2009"	17	240382	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2010"	"2010"	11	250563	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2011"	"2011"	14	276566	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2012"	"2012"	19	265645	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2013"	"2013"	21	268775	7.8
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2009"	"2009"	24	241235	9.9
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2010"	"2010"	14	247238	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2011"	"2011"	13	256082	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2012"	"2012"	20	277598	7.2
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2013"	"2013"	16	266198	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2009"	"2009"	18	231654	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2010"	"2010"	26	237555	10.9
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2011"	"2011"	27	246515	11.0
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2012"	"2012"	13	257119	Unreliable
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2013"	"2013"	23	278401	8.3
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2009"	"2009"	28	236963	11.8
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2010"	"2010"	22	234337	9.4
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2011"	"2011"	27	242297	11.1
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2012"	"2012"	23	247549	9.3
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2013"	"2013"	34	257781	13.2
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2009"	"2009"	27	232677	11.6
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2010"	"2010"	22	240537	9.1
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2011"	"2011"	31	232889	13.3
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2012"	"2012"	23	243314	9.5
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2013"	"2013"	36	248389	14.5
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2009"	"2009"	41	240955	17.0
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2010"	"2010"	27	230497	11.7
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2011"	"2011"	23	240588	9.6
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2012"	"2012"	31	233779	13.3
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2013"	"2013"	30	244060	12.3
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2009"	"2009"	30	248111	12.1
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2010"	"2010"	28	242491	11.5
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2011"	"2011"	45	231652	19.4
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2012"	"2012"	30	241108	12.4
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2013"	"2013"	47	234141	20.1
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2009"	"2009"	39	258569	15.1
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2010"	"2010"	42	250350	16.8
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2011"	"2011"	38	239261	15.9
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2012"	"2012"	51	232043	22.0
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2013"	"2013"	25	241240	10.4
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2009"	"2009"	50	263987	18.9
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2010"	"2010"	43	262367	16.4
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2011"	"2011"	35	249314	14.0
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2012"	"2012"	54	239515	22.5
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2013"	"2013"	54	232113	23.3
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2009"	"2009"	37	243130	15.2
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2010"	"2010"	48	264275	18.2
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2011"	"2011"	59	260259	22.7
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2012"	"2012"	53	249506	21.2
