"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"White"	"2106-3"	"Male"	"M"	"11 years"	"11"	22	26789576	0.1
	"White"	"2106-3"	"Male"	"M"	"12 years"	"12"	20	27140017	0.1
	"White"	"2106-3"	"Male"	"M"	"13 years"	"13"	40	27358987	0.1
	"White"	"2106-3"	"Male"	"M"	"14 years"	"14"	36	27542141	0.1
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	44	27774791	0.2
	"White"	"2106-3"	"Male"	"M"	"16 years"	"16"	60	28022134	0.2
	"White"	"2106-3"	"Male"	"M"	"17 years"	"17"	64	28168389	0.2
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	87	28285123	0.3
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	126	28449041	0.4
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	138	28285329	0.5
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	188	28179583	0.7
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	217	27998128	0.8
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	275	27783896	1.0
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	313	27649474	1.1
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	398	27568937	1.4
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	446	27319523	1.6
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	580	27363515	2.1
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	714	27432752	2.6
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	797	27391734	2.9
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	1037	27656390	3.7
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	1303	27376039	4.8
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	1564	27594172	5.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	1880	27629592	6.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	2269	27890737	8.1
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	2793	28266427	9.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	3240	28431014	11.4
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	4062	28773724	14.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	4780	29076721	16.4
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	5690	29494051	19.3
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	7160	29840147	24.0
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	8578	30099048	28.5
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	9967	30558661	32.6
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	11560	30855004	37.5
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	13421	31180044	43.0
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	15436	31556466	48.9
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	18179	31782666	57.2
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	20605	32120985	64.1
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	23070	32217655	71.6
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	26147	32351692	80.8
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	29669	32285578	91.9
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	32641	32210802	101.3
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	36387	32330695	112.5
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	39757	31846367	124.8
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	42737	31653522	135.0
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	46299	31170473	148.5
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	49152	30797820	159.6
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	52781	30074530	175.5
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	55734	29362167	189.8
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	58507	28496456	205.3
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	61309	27574731	222.3
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	63929	26731984	239.1
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	67317	25830523	260.6
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	70270	24782138	283.6
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	73138	23852916	306.6
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	73745	22888713	322.2
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	76043	21915666	347.0
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	78157	20978940	372.5
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	80415	20077920	400.5
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	83505	19190196	435.1
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	86407	18270008	472.9
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	90359	17464027	517.4
	"White"	"2106-3"	"Male"	"M"	"72 years"	"72"	94066	16538266	568.8
	"White"	"2106-3"	"Male"	"M"	"73 years"	"73"	97868	15643179	625.6
	"White"	"2106-3"	"Male"	"M"	"74 years"	"74"	100169	14626087	684.9
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	105405	13860502	760.5
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	109002	13131253	830.1
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	113785	12354814	921.0
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	117297	11521605	1018.1
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	121626	10706629	1136.0
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	124766	9905690	1259.5
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	129234	9137770	1414.3
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	131068	8335329	1572.4
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	132014	7545404	1749.6
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	132693	6755659	1964.2
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	131145	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"86 years"	"86"	128802	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"87 years"	"87"	123907	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"88 years"	"88"	117077	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"89 years"	"89"	109121	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"90 years"	"90"	99122	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"91 years"	"91"	88613	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"92 years"	"92"	76144	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	63783	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	51612	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	40529	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	30866	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	22060	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	15397	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	10375	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"100+ years"	"100"	16731	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	228	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: deaths_crude_race_gender_age_heart_disease"
"Gender: Female; Male"
"Hispanic Origin: Not Hispanic or Latino"
"ICD-10 Codes: I20-I25 (Ischaemic heart diseases); I46.0 (Cardiac arrest with successful resuscitation); I46.1 (Sudden cardiac"
"death, so described); I46.9 (Cardiac arrest, unspecified)"
"Race: Black or African American; White"
"Group By: Race; Gender; Single-Year Ages"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: May 17, 2023 7:44:08 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on May 17, 2023 7:44:08 PM"
"---"
Messages:
"1. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"4. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"5. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"6. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"7. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"8. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"9. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"10. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"11. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"12. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
"13. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#ICD-10 Changes."
