Cause of death Code	Race	Gender	Gender Code	Year	Year Code	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
I258	White	Male	M	2002	2002	722	52913749	1.36448468242158	1.26495419354472	1.46401517129844	0.0507808616718668	1.50864723763851	1.39860100623751	1.61869346903951	0.0561460364290813
I259	Black or African American	Male	M	2002	2002	561	6991652	8.02385473418872	7.35987060587795	8.68783886249948	0.338767412403449	11.1650321820293	10.2411116467586	12.0889527173001	0.47138802819936
I259	White	Male	M	2002	2002	4912	52913749	9.28303152362158	9.02342433292978	9.54263871431339	0.132452648312145	10.2340018449668	9.94780003020988	10.5202036597238	0.146021334059674
I461	Black or African American	Male	M	2002	2002	186	6991652	2.66031547336738	2.27799043593571	3.04264051079905	0.195063794607996	3.61228862706861	3.09315155540024	4.13142569873699	0.264865852892029
I461	White	Male	M	2002	2002	1221	52913749	2.30752880503704	2.17809569981168	2.4369619102624	0.0660372985843666	2.43481393304962	2.29824119458038	2.57138667151887	0.0696799686067593
I469	Black or African American	Male	M	2002	2002	976	6991652	13.9595048494977	13.0837124407921	14.8352972582032	0.446832861584453	20.5586985743642	19.2688854801023	21.848511668626	0.658067905235616
I469	White	Male	M	2002	2002	5338	52913749	10.0881152836099	9.81748473171378	10.3587458355061	0.138076812191915	10.9680060147166	10.6737709234716	11.2622411059617	0.150119944512758
I200	Black or African American	Female	F	2003	2003	4	2907002	0.137598804541586	0.037491546273446	0.352307979148277	0.0687994022707931	0.0494542318083921	0.0134747945408326	0.126622615122207	0.024727115904196
I200	White	Female	F	2003	2003	26	22198838	0.11712324762224	0.0765084190442761	0.171612496113535	0.0229697586585063	0.0347910738449503	0.0227265731677369	0.0509769251298366	0.00682309093977882
I201	Black or African American	Female	F	2003	2003	3	3189357	0.0940628471506953	0.0193976403394164	0.274891145770135	0.0543072101231965	0.0355693229957923	0.00733510578819229	0.103948500909363	0.0205359582065134
I201	White	Female	F	2003	2003	7	31743641	0.0220516606774881	0.0088658701753841	0.045434800626683	0.0083347443069451	0.0123385147405471	0.00496069985143695	0.0254220290011284	0.00466352022162745
I208	White	Female	F	2003	2003	1	2724221	0.0367077414057083	0.000929440012392533	0.2045223203257	0.0367077414057083	0.00109523871874797	2.77314443586985e-05	0.00610227585492493	0.00109523871874797
I209	Black or African American	Female	F	2003	2003	10	1492842	0.669863254115305	0.321226224878453	1.23190531884821	0.211829360385652	0.134700866466155	0.0645944535051799	0.247720281465917	0.0425961540831245
I209	White	Female	F	2003	2003	111	28475611	0.389807263485935	0.31728948202168	0.46232504495019	0.0369988680940077	0.132016297682026	0.107456650077177	0.156575945286875	0.0125304324514537
I210	White	Female	F	2003	2003	4	11872615	0.0336909770930835	0.00917978052855247	0.0862623777491311	0.0168454885465418	0.00491266616166365	0.00133855414906849	0.0125783904403236	0.00245633308083182
I211	White	Female	F	2003	2003	17	18081421	0.0940191592242667	0.0547699210145043	0.150534075833973	0.022802995547848	0.0229531138452891	0.0133711069394347	0.0367502305776924	0.0055669478129973
I212	White	Female	F	2003	2003	3	11492413	0.0261041784697435	0.0053832036840305	0.0762873732435477	0.0150712544664804	0.0041724359768814	0.000860439747152482	0.0121936103475577	0.00240895703442895
I213	Black or African American	Female	F	2003	2003	1	1363748	0.0733273302692286	0.00185664800241687	0.408553486421245	0.0733273302692286	0.0103687248139152	0.000262536112288333	0.0577708019222026	0.0103687248139152
I213	White	Female	F	2003	2003	5	14258977	0.0350656291822338	0.0113858097954713	0.0818316068537035	0.015681826105055	0.00777301760097641	0.00252389881503704	0.0181396579848706	0.00347619914921712
I214	Black or African American	Female	F	2003	2003	18	4470383	0.402650063764111	0.238634586790438	0.636360240274715	0.0949055301775997	0.239550366822838	0.141971920401223	0.378592586237819	0.056462562938718
I214	White	Female	F	2003	2003	127	51806743	0.245141834143096	0.202506306500708	0.287777361785484	0.0217528202257082	0.160541265609847	0.132619627544362	0.188462903675331	0.0142457337068799
I219	Black or African American	Female	F	2003	2003	8836	8773844	100.70842381059	98.6085460375179	102.808301583662	1.07136621075095	115.201747272515	112.799668286833	117.603826258197	1.2255505028991
I219	White	Female	F	2003	2003	67029	58860101	113.878499800739	113.016382345151	114.740617256328	0.43985584468788	85.9644552932421	85.3136611784784	86.6152494080058	0.332037813654944
I229	White	Female	F	2003	2003	1	2871621	0.0348235369500362	0.000881731955574917	0.1940242114123	0.0348235369500362	0.0012119898394934	3.0687582735973e-05	0.00675277106931503	0.0012119898394934
I241	White	Female	F	2003	2003	1	4117417	0.0242870712390802	0.000614948643773511	0.135318817598509	0.0242870712390802	0.00162951041539592	4.12592037178246e-05	0.00907904541083651	0.00162951041539592
I248	Black or African American	Female	F	2003	2003	137	8773844	1.56145926460512	1.2999865073392	1.82293202187103	0.133404467992816	1.74042354248775	1.44898248297355	2.03186460200196	0.148694418119495
I248	White	Female	F	2003	2003	998	58860101	1.69554585032058	1.59034958082078	1.80074211982037	0.0536715660713233	1.28205647210799	1.20251420663146	1.36159873758452	0.0405827885084334
I249	Black or African American	Female	F	2003	2003	40	8773844	0.455900515213172	0.325699887073442	0.620808849576081	0.0720842007258934	0.517746160836271	0.36988303476304	0.705025302133967	0.0818628559025242
I249	White	Female	F	2003	2003	298	51806743	0.575214697438131	0.509904963639195	0.640524431237067	0.0333212927545591	0.385962928537184	0.342140793547783	0.429785063526585	0.0223582321374495
I250	Black or African American	Female	F	2003	2003	4326	8773844	49.3056407203046	47.8363442997749	50.7749371408343	0.749641030882489	56.130375601179	54.457703696931	57.803047505427	0.853404032779583
I250	White	Female	F	2003	2003	24957	58860101	42.400538864179	41.874483736896	42.9265939914619	0.268395473103553	31.6873424873303	31.2942038756059	32.0804810990548	0.200580924349203
I251	Black or African American	Female	F	2003	2003	10205	8773844	116.311618943761	114.054924978411	118.568312909111	1.15137447211733	134.39655215816	131.788971840962	137.004132475357	1.33039812101929
I251	White	Female	F	2003	2003	91790	58860101	155.94604569231	154.937181394447	156.954909990173	0.514726682583122	113.13284480992	112.40095265108	113.864736968761	0.373414366755392
I252	Black or African American	Female	F	2003	2003	15	6543829	0.229223593709432	0.128294153163232	0.378069934284652	0.0591852773996297	0.175372362349336	0.0981541574832998	0.289250405840877	0.0452809492509354
I252	White	Female	F	2003	2003	62	43817523	0.14149590336268	0.108483494149133	0.181390673315787	0.017969997697067	0.0809615161817947	0.0620723848414202	0.103788615669252	0.0102821228372159
I253	Black or African American	Female	F	2003	2003	10	4083846	0.244867215854858	0.117423624691039	0.450320604645719	0.0774338126405447	0.127884091777067	0.0613255373707745	0.235183960141696	0.040440500651754
I253	White	Female	F	2003	2003	27	45800253	0.0589516394156163	0.0388497198912853	0.085771687767751	0.0113452482952586	0.0397930749177363	0.0262240343015374	0.0578969343515604	0.00765818083854599
I254	Black or African American	Female	F	2003	2003	1	1363748	0.0733273302692286	0.00185664800241687	0.408553486421245	0.0733273302692286	0.0103687248139152	0.000262536112288333	0.0577708019222026	0.0103687248139152
I254	White	Female	F	2003	2003	7	25925629	0.0270003092306844	0.0108554743261967	0.0556308971327176	0.0102051576494618	0.0111649074571212	0.00448885104313559	0.0230039520265034	0.00421993836322761
I255	Black or African American	Female	F	2003	2003	380	7333000	5.18205372971499	4.66101958500407	5.7030878744259	0.265833747301485	5.02221566358279	4.51725257764958	5.527178749516	0.257634227516946
I255	White	Female	F	2003	2003	4478	58860101	7.60787005785124	7.38503828630759	7.83070182939489	0.113689679359005	5.63379743558061	5.46878553953844	5.79880933162278	0.0841897428786589
I258	Black or African American	Female	F	2003	2003	63	7274975	0.865982357327688	0.665446822841316	1.10796380743576	0.109103521774216	0.815516938491851	0.626667681045293	1.04339683661463	0.102745476629057
I258	White	Female	F	2003	2003	666	58860101	1.13149652937225	1.04556111351183	1.21743194523266	0.0438445999287835	0.833947675221889	0.770610635809333	0.897284714634444	0.032314816026814
I259	Black or African American	Female	F	2003	2003	577	8773844	6.57636493195001	6.0397607294374	7.11296913446261	0.273777654343166	7.49842513409537	6.8865846293762	8.11026563881454	0.312163522815901
I259	White	Female	F	2003	2003	4065	58860101	6.90620629414143	6.69389879073827	7.11851379754458	0.108320154797526	5.1255686985428	4.96800075927749	5.28313663780811	0.080391805747606
I461	Black or African American	Female	F	2003	2003	202	8773844	2.30229760182652	1.98479897760934	2.6197962260437	0.161989093988358	2.60447622220168	2.24530561945277	2.96364682495059	0.183250307524953
I461	White	Female	F	2003	2003	1123	58860101	1.9079138175451	1.79632390261435	2.01950373247585	0.0569336300667104	1.48209301074305	1.39540847003299	1.56877755145311	0.044226806484726
I469	Black or African American	Female	F	2003	2003	1135	8773844	12.9361771191738	12.1835773274581	13.6887769108894	0.383979485569222	14.6217790951403	13.7711144976987	15.4724436925819	0.434012549715102
I469	White	Female	F	2003	2003	5997	58860101	10.1885655955636	9.93069483997497	10.4464363511523	0.131566712035029	7.72364422099334	7.52816018033184	7.91912826165484	0.0997367554395408
I200	Black or African American	Male	M	2003	2003	3	2421369	0.123896853391614	0.0255500091064187	0.362078642288722	0.0715318816573962	0.0399048276164952	0.00822917355107364	0.116618666322998	0.0230390629663491
I200	White	Male	M	2003	2003	25	38192203	0.0654583868859306	0.04236139507323	0.0966296707210108	0.0130916773771861	0.0518041168514146	0.033525034220393	0.0764732372960583	0.0103608233702829
I201	White	Male	M	2003	2003	7	36147263	0.0193652282885152	0.00778579003339755	0.039899729061091	0.00731936830477204	0.0130493303024342	0.00524648324809365	0.0268865791685293	0.00493218325088287
I209	Black or African American	Male	M	2003	2003	9	3229505	0.278680478896921	0.127429435780406	0.529021939894814	0.0928934929656403	0.167904452358595	0.0767759898854912	0.318734700956845	0.0559681507861984
I209	White	Male	M	2003	2003	66	38192203	0.172810141378857	0.133651363342408	0.219857702369251	0.0212714579586728	0.148186911242822	0.114607757155199	0.18853079782868	0.018240547848501
I210	Black or African American	Male	M	2003	2003	1	217510	0.459748977058526	0.0116408440991219	2.56155579053837	0.459748977058526	0.0239942464183599	0.000607534319312874	0.133687303114391	0.0239942464183599
I210	White	Male	M	2003	2003	11	24268765	0.0453257510219412	0.022626614910153	0.0811004597885389	0.0136662281346224	0.0235177034128502	0.0117400375436948	0.0420797563625447	0.00709085437738954
I211	White	Male	M	2003	2003	10	12288063	0.081379791102959	0.039024865025513	0.149660691029986	0.0257345495394057	0.0186078352704052	0.00892320132557011	0.034220553375686	0.00588431417796956
I212	White	Male	M	2003	2003	8	26715694	0.0299449454691314	0.0129281313073881	0.0590035205523764	0.0105871370017421	0.0143867776907399	0.00621120353242314	0.0283477067618339	0.00508649403227277
I213	Black or African American	Male	M	2003	2003	1	406305	0.246120525221201	0.00623177169860081	1.37129496314345	0.246120525221201	0.0165131462473467	0.000418112862982819	0.0920053061575669	0.0165131462473467
I213	White	Male	M	2003	2003	6	22784636	0.0263335345800565	0.00966388052018913	0.0573170446962594	0.0107506204741791	0.0105923090275262	0.00388716556692157	0.023055007983133	0.00432429205255252
I214	Black or African American	Male	M	2003	2003	6	945988	0.634257517008672	0.232759823591843	1.38051222637074	0.258934547032645	0.166034964589997	0.0609315113052371	0.361388383227295	0.0677834904510943
I214	White	Male	M	2003	2003	93	45279601	0.205390502447228	0.165776836240231	0.251617742833025	0.0212980029594186	0.194058844163218	0.156630714889458	0.237735668219034	0.0201229647332477
I219	Black or African American	Male	M	2003	2003	8307	7134517	116.433950609411	113.930070100553	118.937831118268	1.27749005553957	170.724955879137	167.053562035985	174.39634972229	1.87316012405751
I219	White	Male	M	2003	2003	74890	53328630	140.431134270654	139.425343700047	141.43692484126	0.513158454390932	150.360824205174	149.283915584023	151.437732826326	0.549443174056866
I221	White	Male	M	2003	2003	1	3206546	0.0311862047199697	0.000789634703509633	0.173758305665972	0.0311862047199697	0.00194400942775397	4.92223187107306e-05	0.0108313206880511	0.00194400942775397
I241	White	Male	M	2003	2003	2	11255575	0.0177689722648554	0.00215182254127399	0.0641875692712278	0.012564560783195	0.00390620814674965	0.000473041806571382	0.0141105519368296	0.00276210626929281
I248	Black or African American	Male	M	2003	2003	209	7134517	2.92942044990572	2.53226124070053	3.32657965911091	0.202632249594485	3.98956957672538	3.44867955248446	4.53045960096629	0.2759642980821
I248	White	Male	M	2003	2003	1036	53328630	1.94267131932697	1.82437383146244	2.0609688071915	0.0603558611553722	2.03919983606562	1.91502431781898	2.16337535431227	0.0633548562482891
I249	Black or African American	Male	M	2003	2003	41	5861409	0.69949051499392	0.501968383369937	0.948935827545902	0.109242065131999	0.80019131417798	0.574233290880402	1.08554753872699	0.124968887765763
I249	White	Male	M	2003	2003	269	53328630	0.504419483493201	0.444139686027863	0.564699280958538	0.0307549987068048	0.551396527377254	0.485502817714789	0.617290237039718	0.0336192396237064
I250	Black or African American	Male	M	2003	2003	5398	7134517	75.6603425291439	73.6419392905799	77.6787457677079	1.02979757069592	105.562994312235	102.746873178363	108.379115446107	1.43679649687355
I250	White	Male	M	2003	2003	27295	53328630	51.1826386689476	50.5754310758155	51.7898462620797	0.309799792414329	54.324242006668	53.6797638575255	54.9687201558105	0.328815382215572
I251	Black or African American	Male	M	2003	2003	8668	7134517	121.493858659248	118.936150755307	124.051566563188	1.30495301221455	188.56446352353	184.594774651361	192.534152395698	2.02535146539212
I251	White	Male	M	2003	2003	88882	53328630	166.668448073765	165.572720593486	167.764175554043	0.559044632795254	185.073644997185	183.856916329927	186.290373664443	0.620779932274518
I252	Black or African American	Male	M	2003	2003	22	5343096	0.411746298400777	0.258037287744783	0.623388013241761	0.0877846057758167	0.400916339080474	0.251250260538342	0.606991346531229	0.0854756506906259
I252	White	Male	M	2003	2003	98	53328630	0.183766205882281	0.14919059424553	0.223952199784618	0.0185631900474692	0.191584993922656	0.155538277316109	0.233480800393663	0.0193530069108991
I253	Black or African American	Male	M	2003	2003	2	535075	0.373779376722889	0.0452646825211419	1.35021819371116	0.264301931948436	0.0435409902706122	0.00527281392177113	0.157284860794143	0.0307881294799274
I253	White	Male	M	2003	2003	43	45279601	0.0949655011315139	0.0687265331688766	0.127917580369138	0.0144821031534752	0.087339008589479	0.063207240516206	0.117644771179942	0.0133190739441626
I254	Black or African American	Male	M	2003	2003	1	1321512	0.0756708981832931	0.00191598714200098	0.421611003153963	0.0756708981832931	0.0119513060743747	0.000302607069803167	0.066588374976229	0.0119513060743747
I254	White	Male	M	2003	2003	5	18092792	0.0276353146601144	0.00897318667013914	0.0644917047628691	0.0123588884319224	0.0101900302017089	0.00330870280649489	0.0237801677808221	0.00455712004475941
I255	Black or African American	Male	M	2003	2003	469	7134517	6.57367555505159	5.97872905282436	7.16862205727882	0.303544133789403	10.1389582992012	9.22133805375086	11.0565785446516	0.468173594617534
I255	White	Male	M	2003	2003	6806	53328630	12.7623754819878	12.4591668110061	13.0655841529695	0.154698301521287	14.1838870943174	13.8469061332657	14.5208680553691	0.171929061761066
I258	Black or African American	Male	M	2003	2003	46	7134517	0.644752826295039	0.472042886715387	0.8600100048819	0.0950636179453391	0.959114376638335	0.702196408568224	1.27932430242281	0.141413699867841
I258	White	Male	M	2003	2003	674	53328630	1.26386145678222	1.16844449305349	1.35927842051095	0.0486821243513931	1.37875634479461	1.2746652330386	1.48284745655061	0.0531077100795939
I259	Black or African American	Male	M	2003	2003	568	7134517	7.96129576816482	7.30656061050486	8.61603092582479	0.334048549826512	10.9732106879942	10.0707763306916	11.8756450452969	0.460425692501337
I259	White	Male	M	2003	2003	4768	53328630	8.94078846578283	8.68700474065658	9.19457219090908	0.129481492411353	9.71144131425154	9.43578265590077	9.98709997260231	0.140642172627944
I461	Black or African American	Male	M	2003	2003	193	7134517	2.70515859728136	2.32350430702847	3.08681288753425	0.194721576659637	3.84808231971594	3.30517990798975	4.39098473144212	0.27699102639091
I461	White	Male	M	2003	2003	1245	53328630	2.33458088085143	2.20489869558554	2.46426306611732	0.0661643802376973	2.45686092663401	2.32038628295233	2.5933355703157	0.0696299202457569
I469	Black or African American	Male	M	2003	2003	1059	7134517	14.8433313705749	13.9493273451662	15.7373353959836	0.456124502759556	21.6420174622047	20.3385330727413	22.9455018516681	0.665043055848681
I469	White	Male	M	2003	2003	5161	53328630	9.6777284546781	9.41369280171572	9.94176410764047	0.134712067837946	10.3587897126435	10.0761727929307	10.6414066323562	0.144192305975903
I200	Black or African American	Female	F	2004	2004	5	1592708	0.313930739344563	0.10193331106518	0.732610748486226	0.140394094680242	0.0665132587587017	0.0215968551189504	0.155219996567419	0.029745633597898
I200	White	Female	F	2004	2004	16	17293068	0.0925226223594333	0.0528850057144285	0.150251187354378	0.0231306555898583	0.0199532398374439	0.0114050723586846	0.0324028643016186	0.00498830995936097
I201	White	Female	F	2004	2004	4	23357584	0.0171250588245771	0.00466606477793251	0.0438470006144471	0.00856252941228853	0.005987412759428	0.00163139035456135	0.0153301716292395	0.002993706379714
I208	White	Female	F	2004	2004	1	2751124	0.0363487796260728	0.000920351100132164	0.202522314515812	0.0363487796260728	0.00108452847549813	2.74602609996125e-05	0.00604260223522438	0.00108452847549813
I209	Black or African American	Female	F	2004	2004	12	4282085	0.280237314298992	0.144801422671432	0.48951854061748	0.0808975444237505	0.152056978815374	0.0785693615236922	0.265613130594696	0.0438950688256088
I209	White	Female	F	2004	2004	93	36343571	0.255891200124501	0.206537464356488	0.313484632536522	0.0265346813635703	0.107960616716083	0.0871382525700517	0.132259312720371	0.0111949944467884
I210	White	Female	F	2004	2004	7	21106787	0.0331646877376457	0.0133338627049205	0.0683318593208905	0.0125350737232748	0.00896226878367135	0.00360328016447507	0.0184656793565008	0.00338741919778739
I211	White	Female	F	2004	2004	9	13039968	0.0690185742787099	0.0315594332746829	0.131018649739018	0.0230061914262366	0.0120282878769978	0.00550005491463599	0.0228334191597836	0.00400942929233258
I212	White	Female	F	2004	2004	1	2919814	0.0342487569413668	0.000867178525755408	0.190821744124797	0.0342487569413668	0.00119198533703718	3.01810687337815e-05	0.00664131318324986	0.00119198533703718
I213	Black or African American	Female	F	2004	2004	1	450801	0.221827369504504	0.00561666899585405	1.23594224502608	0.221827369504504	0.0138277325350361	0.000350118187787113	0.0770431477015083	0.0138277325350361
I213	White	Female	F	2004	2004	7	18111169	0.0386501832101506	0.0155393061596411	0.0796340644825301	0.0146083961287347	0.0110356059482876	0.00443686537150901	0.0227375417837327	0.004171066986582
I214	Black or African American	Female	F	2004	2004	9	2616103	0.344023151993633	0.157308026480609	0.653062589661034	0.114674383997878	0.113551543335324	0.0519225787055104	0.21555603022888	0.0378505144451081
I214	White	Female	F	2004	2004	109	37795619	0.288393212980584	0.234252015405636	0.342534410555532	0.0276230599872185	0.133581835962298	0.108503989994592	0.158659681930005	0.0127948193712789
I219	Black or African American	Female	F	2004	2004	8265	8934531	92.5062546651861	90.5118846305776	94.5006246997947	1.01753573194313	105.927590624531	103.643865990511	108.211315258552	1.16516562960222
I219	White	Female	F	2004	2004	60798	59205982	102.688947883678	101.872675452089	103.505220315268	0.416465526321105	77.545319827115	76.928913601536	78.1617260526939	0.314492972234171
I229	Black or African American	Female	F	2004	2004	1	548655	0.182263899900666	0.00461492194548487	1.01550883524255	0.182263899900666	0.0122287665035919	0.000309632367870947	0.0681342846020727	0.0122287665035919
I229	White	Female	F	2004	2004	4	12872237	0.0310746298409515	0.00846690439276405	0.0795634822447722	0.0155373149204757	0.00507657690708867	0.00138321490987445	0.0129980675129098	0.00253828845354434
I241	White	Female	F	2004	2004	2	5670938	0.0352675342244969	0.00427089839458657	0.127398324580519	0.0249379126058704	0.00227651381253531	0.000275685822698026	0.0082235419055738	0.00160973835430856
I248	Black or African American	Female	F	2004	2004	118	7526212	1.56785378886484	1.28496181395432	1.85074576377536	0.144332640260469	1.47352524043279	1.2076532131385	1.73939726772708	0.135648993517495
I248	White	Female	F	2004	2004	744	52384594	1.4202648969657	1.3182087996097	1.5223209943217	0.0520694374265298	0.950303045250266	0.882017037259107	1.01858905324143	0.0348397999954895
I249	Black or African American	Female	F	2004	2004	35	7526212	0.46504137805313	0.323919921469127	0.64676094694117	0.078606339857283	0.42669537650883	0.297210397553461	0.593430861833421	0.0721246825858848
I249	White	Female	F	2004	2004	223	59205982	0.376651129610518	0.327215176221191	0.426087082999845	0.0252224251986363	0.295735580398184	0.256919898673697	0.334551262122671	0.0198039192471871
I250	Black or African American	Female	F	2004	2004	4262	8934531	47.7025598769538	46.2704015448314	49.1347182090763	0.73069302659309	54.1905183499297	52.5635741654441	55.8174625344153	0.830073563513067
I250	White	Female	F	2004	2004	23018	59205982	38.8778282572866	38.3755732497199	39.3800832648532	0.256252554880937	29.0118313335778	28.6370331974901	29.3866294696655	0.191223538820247
I251	Black or African American	Female	F	2004	2004	9493	8934531	106.250680645688	104.113279431529	108.388081859847	1.09051082355043	123.03268686297	120.557688936519	125.507684789422	1.2627540441079
I251	White	Female	F	2004	2004	85731	59205982	144.801246603764	143.831943892903	145.770549314625	0.494542199418729	105.094888887669	104.391381403544	105.798396371794	0.358932389859853
I252	Black or African American	Female	F	2004	2004	16	6271976	0.25510301697583	0.145814333473215	0.41427199338773	0.0637757542439576	0.194411035422642	0.111123403737228	0.315711856864246	0.0486027588556606
I252	White	Female	F	2004	2004	72	44993741	0.160022257317968	0.125207815015871	0.201520829308236	0.0188588038817189	0.0906746551868779	0.0709474772044208	0.114189313516491	0.0106861105940656
I253	Black or African American	Female	F	2004	2004	1	365192	0.27382856141427	0.00693333917500931	1.5256741659182	0.27382856141427	0.0142910812352337	0.000361850176876118	0.0796247598534776	0.0142910812352337
I253	White	Female	F	2004	2004	32	36343571	0.0880485849890755	0.0602252321325277	0.124298187429078	0.0155649378799138	0.04184327612909	0.0286208008722975	0.0590701529114363	0.00739691607448518
I254	White	Female	F	2004	2004	3	10121113	0.0296410088495208	0.00611256884494818	0.0866234770820166	0.0171132444383229	0.00436650598749562	0.000900460864741348	0.012760764427977	0.00252100340729871
I255	Black or African American	Female	F	2004	2004	366	8934531	4.09646572383038	3.67677936446099	4.51615208319977	0.214125693555812	4.7245102796263	4.24048022720208	5.20854033205051	0.246954108379702
I255	White	Female	F	2004	2004	4452	59205982	7.5195104440629	7.29862451032384	7.74039637780196	0.112696904968909	5.51921763547507	5.35709038663488	5.68134488431526	0.0827179841021384
I258	Black or African American	Female	F	2004	2004	59	7526212	0.783926894432418	0.596764348386678	1.01121081893521	0.102058588674736	0.746658208015908	0.56839356085211	0.96313682226596	0.0972066189764845
I258	White	Female	F	2004	2004	601	59205982	1.01510012957812	0.933942805585499	1.09625745357075	0.0414067979554203	0.748981947846461	0.68910079047604	0.808863105216881	0.0305516109032757
I259	Black or African American	Female	F	2004	2004	620	8934531	6.93936816605147	6.39313237119983	7.4856039609031	0.278691732067161	7.93582056584421	7.31114852786378	8.56049260382464	0.318710223459402
I259	White	Female	F	2004	2004	4937	59205982	8.33868442550282	8.10607781859368	8.57129103241195	0.118676840259764	6.15093546976326	5.97935585888808	6.32251508063844	0.087540617793459
I461	Black or African American	Female	F	2004	2004	150	8934531	1.67887939501245	1.41020273499219	1.94755605503272	0.137079928581768	1.88884391616446	1.58656593467139	2.19112189765752	0.154223459945441
I461	White	Female	F	2004	2004	1017	59205982	1.71773183324617	1.61215929603384	1.82330437045851	0.0538635393940497	1.35212803353656	1.26902566308877	1.43523040398435	0.0423991685958107
I469	Black or African American	Female	F	2004	2004	1100	8934531	12.3117822300913	11.58420239528	13.0393620649026	0.371214201434345	13.9218754858274	13.0991452200593	14.7446057515955	0.419760339677602
I469	White	Female	F	2004	2004	5361	59205982	9.05482827731833	8.81243900985781	9.29721754477885	0.123667993602305	6.8703403822606	6.68642780860838	7.05425295591283	0.0938329457409314
I200	White	Male	M	2004	2004	15	10508569	0.142740652890037	0.0798905160160246	0.235429295844182	0.0368554780979924	0.0314469007137611	0.0176005158604849	0.0518669456922418	0.00811955485028231
I201	Black or African American	Male	M	2004	2004	1	415865	0.240462650138867	0.00608851430151612	1.33977132001972	0.240462650138867	0.0161335382540685	0.000408501188593015	0.0898902670778984	0.0161335382540685
I201	White	Male	M	2004	2004	2	12800907	0.015623892900714	0.00189205343027646	0.0564388132809652	0.0110477606186272	0.00334780464075763	0.000405419141995748	0.0120934086159944	0.00236725536356751
I209	Black or African American	Male	M	2004	2004	8	2237597	0.357526399972828	0.154354872660269	0.70447001850646	0.126404670937	0.157940735707697	0.0681877538270839	0.311206425638446	0.0558404826222523
I209	White	Male	M	2004	2004	64	30987179	0.206537032622427	0.159058299563184	0.263743659918187	0.0258171290778034	0.133268498593409	0.102632736136756	0.170181207333811	0.0166585623241761
I210	Black or African American	Male	M	2004	2004	1	131758	0.758967197437727	0.0192170494391232	4.22869199593194	0.758967197437727	0.0264149082019755	0.00066882547567402	0.147174359134455	0.0264149082019755
I210	White	Male	M	2004	2004	9	27673410	0.0325221936870086	0.0148710982853215	0.0617372054979853	0.0108407312290029	0.0166184360347749	0.00759894606126115	0.0315469433091735	0.00553947867825829
I211	White	Male	M	2004	2004	8	28556570	0.0280145689765963	0.0120947298642659	0.0551999067114853	0.00990464584768475	0.0145697339629533	0.00629019124382584	0.0287082038006032	0.00515117884264413
I212	White	Male	M	2004	2004	4	15833640	0.0252626685967345	0.00688331931255226	0.0646825366750791	0.0126313342983673	0.00677680524455534	0.00184647612498399	0.0173513321481595	0.00338840262227767
I213	Black or African American	Male	M	2004	2004	2	2248775	0.0889373103133928	0.0107703082789519	0.321271803537482	0.0628881752230924	0.0236484051954449	0.00286382186916838	0.0854260800237135	0.0167219476779463
I213	White	Male	M	2004	2004	8	21396333	0.0373895844675814	0.0161422053021889	0.0736724372349225	0.013219214361387	0.0145260027229691	0.00627131115558744	0.0286220357653383	0.00513571751447285
I214	Black or African American	Male	M	2004	2004	9	1957430	0.459786556862825	0.210242000991095	0.87281741875827	0.153262185620942	0.221576387589398	0.101318018989128	0.420620672324829	0.0738587958631325
I214	White	Male	M	2004	2004	94	40606263	0.231491383484365	0.187068186993716	0.283287580538992	0.0238765131251617	0.194765807149821	0.15739024875777	0.238344656499593	0.0200885591539068
I219	Black or African American	Male	M	2004	2004	7643	7285398	104.908475830696	102.556489902972	107.26046175842	1.19999282026722	152.105887171195	148.695763219647	155.516011122742	1.73985915895275
I219	White	Male	M	2004	2004	69160	53796434	128.558707069692	127.600564634475	129.516849504908	0.488848181233023	136.232448444847	135.21711394994	137.247782939753	0.5180278035239
I221	White	Male	M	2004	2004	1	1818671	0.0549852062302637	0.00139222542175028	0.306357774440787	0.0549852062302637	0.00191369163244803	4.84546721335841e-05	0.0106624008470127	0.00191369163244803
I229	Black or African American	Male	M	2004	2004	1	1231607	0.0811947317610244	0.00205585060818914	0.452387815268994	0.0811947317610244	0.0114812011684955	0.000290704013586306	0.0639691196784363	0.0114812011684955
I229	White	Male	M	2004	2004	6	18922545	0.0317082083831747	0.0116362783124574	0.0690154522026503	0.012944821866103	0.0116178107595134	0.00426350419252623	0.0252870945429417	0.00474295138150402
I248	Black or African American	Male	M	2004	2004	192	7285398	2.63540852538187	2.26262783910117	3.00818921166256	0.190194227694232	3.5028996710935	3.00741165442123	3.99838768776576	0.25280000850626
I248	White	Male	M	2004	2004	763	53796434	1.41830962253	1.31767096108568	1.51894828397432	0.0513462558389396	1.49555639966363	1.38943655686926	1.60167624245801	0.0541427769359071
I249	Black or African American	Male	M	2004	2004	36	7285398	0.4941390985091	0.346090083204789	0.684096050757968	0.0823565164181833	0.686518305597723	0.480830556057589	0.9504296726356	0.114419717599621
I249	White	Male	M	2004	2004	253	53796434	0.470291395150838	0.412340140440628	0.528242649861049	0.0295669666888829	0.493466543966636	0.432659551375998	0.554273536557274	0.0310239758115499
