Notes	Race	Race Code	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
	Black	2054-5	Female	F	90 years	90	2005	2005	171	NA	NA
	Black	2054-5	Female	F	90 years	90	2006	2006	119	NA	NA
	Black	2054-5	Female	F	90 years	90	2007	2007	133	NA	NA
	Black	2054-5	Female	F	90 years	90	2008	2008	146	NA	NA
	Black	2054-5	Female	F	91 years	91	2004	2004	163	NA	NA
	Black	2054-5	Female	F	91 years	91	2005	2005	137	NA	NA
	Black	2054-5	Female	F	91 years	91	2006	2006	139	NA	NA
	Black	2054-5	Female	F	91 years	91	2007	2007	125	NA	NA
	Black	2054-5	Female	F	91 years	91	2008	2008	153	NA	NA
	Black	2054-5	Female	F	92 years	92	2004	2004	125	NA	NA
	Black	2054-5	Female	F	92 years	92	2005	2005	147	NA	NA
	Black	2054-5	Female	F	92 years	92	2006	2006	131	NA	NA
	Black	2054-5	Female	F	92 years	92	2007	2007	121	NA	NA
	Black	2054-5	Female	F	92 years	92	2008	2008	138	NA	NA
	Black	2054-5	Female	F	93 years	93	2004	2004	120	NA	NA
	Black	2054-5	Female	F	93 years	93	2005	2005	122	NA	NA
	Black	2054-5	Female	F	93 years	93	2006	2006	118	NA	NA
	Black	2054-5	Female	F	93 years	93	2007	2007	121	NA	NA
	Black	2054-5	Female	F	93 years	93	2008	2008	115	NA	NA
	Black	2054-5	Female	F	94 years	94	2004	2004	132	NA	NA
	Black	2054-5	Female	F	94 years	94	2005	2005	113	NA	NA
	Black	2054-5	Female	F	94 years	94	2006	2006	105	NA	NA
	Black	2054-5	Female	F	94 years	94	2007	2007	116	NA	NA
	Black	2054-5	Female	F	94 years	94	2008	2008	115	NA	NA
	Black	2054-5	Female	F	95 years	95	2004	2004	74	NA	NA
	Black	2054-5	Female	F	95 years	95	2005	2005	110	NA	NA
	Black	2054-5	Female	F	95 years	95	2006	2006	109	NA	NA
	Black	2054-5	Female	F	95 years	95	2007	2007	97	NA	NA
	Black	2054-5	Female	F	95 years	95	2008	2008	84	NA	NA
	Black	2054-5	Female	F	96 years	96	2004	2004	68	NA	NA
	Black	2054-5	Female	F	96 years	96	2005	2005	78	NA	NA
	Black	2054-5	Female	F	96 years	96	2006	2006	80	NA	NA
	Black	2054-5	Female	F	96 years	96	2007	2007	73	NA	NA
	Black	2054-5	Female	F	96 years	96	2008	2008	82	NA	NA
	Black	2054-5	Female	F	97 years	97	2004	2004	54	NA	NA
	Black	2054-5	Female	F	97 years	97	2005	2005	78	NA	NA
	Black	2054-5	Female	F	97 years	97	2006	2006	55	NA	NA
	Black	2054-5	Female	F	97 years	97	2007	2007	76	NA	NA
	Black	2054-5	Female	F	97 years	97	2008	2008	70	NA	NA
	Black	2054-5	Female	F	98 years	98	2004	2004	48	NA	NA
	Black	2054-5	Female	F	98 years	98	2005	2005	47	NA	NA
	Black	2054-5	Female	F	98 years	98	2006	2006	55	NA	NA
	Black	2054-5	Female	F	98 years	98	2007	2007	50	NA	NA
	Black	2054-5	Female	F	98 years	98	2008	2008	61	NA	NA
	Black	2054-5	Female	F	99 years	99	2004	2004	49	NA	NA
	Black	2054-5	Female	F	99 years	99	2005	2005	39	NA	NA
	Black	2054-5	Female	F	99 years	99	2006	2006	44	NA	NA
	Black	2054-5	Female	F	99 years	99	2007	2007	44	NA	NA
	Black	2054-5	Female	F	99 years	99	2008	2008	47	NA	NA
	Black	2054-5	Female	F	100 years	100	2004	2004	35	NA	NA
	Black	2054-5	Female	F	100 years	100	2005	2005	36	NA	NA
	Black	2054-5	Female	F	100 years	100	2006	2006	35	NA	NA
	Black	2054-5	Female	F	100 years	100	2007	2007	31	NA	NA
	Black	2054-5	Female	F	100 years	100	2008	2008	36	NA	NA
	Black	2054-5	Female	F	101 years	101	2004	2004	22	NA	NA
	Black	2054-5	Female	F	101 years	101	2005	2005	19	NA	NA
	Black	2054-5	Female	F	101 years	101	2006	2006	32	NA	NA
	Black	2054-5	Female	F	101 years	101	2007	2007	23	NA	NA
	Black	2054-5	Female	F	101 years	101	2008	2008	33	NA	NA
	Black	2054-5	Female	F	102 years	102	2004	2004	13	NA	NA
	Black	2054-5	Female	F	102 years	102	2005	2005	23	NA	NA
	Black	2054-5	Female	F	102 years	102	2006	2006	18	NA	NA
	Black	2054-5	Female	F	102 years	102	2007	2007	16	NA	NA
	Black	2054-5	Female	F	102 years	102	2008	2008	24	NA	NA
	Black	2054-5	Female	F	103 years	103	2004	2004	10	NA	NA
	Black	2054-5	Female	F	103 years	103	2005	2005	13	NA	NA
	Black	2054-5	Female	F	103 years	103	2006	2006	16	NA	NA
	Black	2054-5	Female	F	103 years	103	2007	2007	14	NA	NA
	Black	2054-5	Female	F	103 years	103	2008	2008	13	NA	NA
	Black	2054-5	Female	F	104 years	104	2004	2004	11	NA	NA
	Black	2054-5	Female	F	104 years	104	2005	2005	7	NA	NA
	Black	2054-5	Female	F	104 years	104	2006	2006	11	NA	NA
	Black	2054-5	Female	F	104 years	104	2007	2007	7	NA	NA
	Black	2054-5	Female	F	104 years	104	2008	2008	13	NA	NA
	Black	2054-5	Female	F	105 years	105	2004	2004	12	NA	NA
	Black	2054-5	Female	F	105 years	105	2005	2005	9	NA	NA
	Black	2054-5	Female	F	105 years	105	2006	2006	10	NA	NA
	Black	2054-5	Female	F	105 years	105	2007	2007	8	NA	NA
	Black	2054-5	Female	F	105 years	105	2008	2008	8	NA	NA
	Black	2054-5	Female	F	106 years	106	2004	2004	4	NA	NA
	Black	2054-5	Female	F	106 years	106	2005	2005	6	NA	NA
	Black	2054-5	Female	F	106 years	106	2006	2006	7	NA	NA
	Black	2054-5	Female	F	106 years	106	2007	2007	3	NA	NA
	Black	2054-5	Female	F	106 years	106	2008	2008	4	NA	NA
	Black	2054-5	Female	F	107 years	107	2004	2004	4	NA	NA
	Black	2054-5	Female	F	107 years	107	2005	2005	4	NA	NA
	Black	2054-5	Female	F	107 years	107	2006	2006	2	NA	NA
	Black	2054-5	Female	F	107 years	107	2007	2007	6	NA	NA
	Black	2054-5	Female	F	107 years	107	2008	2008	3	NA	NA
	Black	2054-5	Female	F	108 years	108	2004	2004	3	NA	NA
	Black	2054-5	Female	F	108 years	108	2005	2005	1	NA	NA
	Black	2054-5	Female	F	108 years	108	2006	2006	1	NA	NA
	Black	2054-5	Female	F	108 years	108	2008	2008	3	NA	NA
	Black	2054-5	Female	F	109 years	109	2005	2005	1	NA	NA
	Black	2054-5	Female	F	109 years	109	2006	2006	1	NA	NA
	Black	2054-5	Female	F	109 years	109	2007	2007	2	NA	NA
	Black	2054-5	Female	F	109 years	109	2008	2008	3	NA	NA
	Black	2054-5	Female	F	110 years	110	2004	2004	1	NA	NA
	Black	2054-5	Female	F	110 years	110	2006	2006	1	NA	NA
	Black	2054-5	Female	F	110 years	110	2007	2007	1	NA	NA
	Black	2054-5	Female	F	111 years	111	2008	2008	1	NA	NA
	Black	2054-5	Female	F	113 years	113	2006	2006	1	NA	NA
	Black	2054-5	Male	M	4 years	4	2008	2008	1	301561	0.331607867065038
	Black	2054-5	Male	M	6 years	6	2008	2008	1	302669	0.330393928681167
	Black	2054-5	Male	M	13 years	13	2006	2006	1	350489	0.285315658979312
	Black	2054-5	Male	M	15 years	15	2004	2004	1	342438	0.29202366559786
	Black	2054-5	Male	M	15 years	15	2008	2008	1	356109	0.280812897174741
	Black	2054-5	Male	M	16 years	16	2004	2004	3	330758	0.907007540256018
	Black	2054-5	Male	M	16 years	16	2005	2005	1	346449	0.288642772817933
	Black	2054-5	Male	M	16 years	16	2007	2007	1	365478	0.273614280476527
	Black	2054-5	Male	M	18 years	18	2004	2004	1	318825	0.313651689798479
	Black	2054-5	Male	M	18 years	18	2007	2007	3	350458	0.856022690308111
	Black	2054-5	Male	M	18 years	18	2008	2008	3	372905	0.804494442284228
	Black	2054-5	Male	M	19 years	19	2004	2004	2	315108	0.634703022455793
	Black	2054-5	Male	M	19 years	19	2006	2006	1	322252	0.310316150093715
	Black	2054-5	Male	M	19 years	19	2007	2007	1	332387	0.300854124860479
	Black	2054-5	Male	M	19 years	19	2008	2008	3	346685	0.865338852272236
	Black	2054-5	Male	M	20 years	20	2004	2004	1	302436	0.330648467775
	Black	2054-5	Male	M	20 years	20	2005	2005	3	310047	0.96759523556106
	Black	2054-5	Male	M	20 years	20	2006	2006	2	312060	0.640902390565917
	Black	2054-5	Male	M	20 years	20	2007	2007	3	313751	0.956172251243821
	Black	2054-5	Male	M	20 years	20	2008	2008	5	322246	1.55160963984037
	Black	2054-5	Male	M	21 years	21	2004	2004	1	300908	0.332327488800564
	Black	2054-5	Male	M	21 years	21	2005	2005	1	299568	0.333814025530097
	Black	2054-5	Male	M	21 years	21	2006	2006	3	306879	0.977583998905106
	Black	2054-5	Male	M	21 years	21	2007	2007	6	307455	1.95150509830707
	Black	2054-5	Male	M	21 years	21	2008	2008	3	308997	0.970883212458373
	Black	2054-5	Male	M	22 years	22	2004	2004	2	291115	0.687013723099119
	Black	2054-5	Male	M	22 years	22	2005	2005	3	294298	1.01937491929949
	Black	2054-5	Male	M	22 years	22	2006	2006	8	292006	2.73966973281371
	Black	2054-5	Male	M	22 years	22	2007	2007	7	297351	2.35412021483028
	Black	2054-5	Male	M	22 years	22	2008	2008	1	297547	0.336081358575284
	Black	2054-5	Male	M	23 years	23	2004	2004	1	282364	0.354152795682169
	Black	2054-5	Male	M	23 years	23	2005	2005	7	285911	2.44831433557995
	Black	2054-5	Male	M	23 years	23	2006	2006	2	288747	0.692647888982396
	Black	2054-5	Male	M	23 years	23	2007	2007	4	285269	1.40218530579909
	Black	2054-5	Male	M	23 years	23	2008	2008	5	290240	1.72271223814774
	Black	2054-5	Male	M	24 years	24	2004	2004	6	278696	2.15288342853862
	Black	2054-5	Male	M	24 years	24	2005	2005	7	277456	2.52292255348596
	Black	2054-5	Male	M	24 years	24	2006	2006	4	280882	1.42408555906039
	Black	2054-5	Male	M	24 years	24	2007	2007	3	282671	1.06130448471898
	Black	2054-5	Male	M	24 years	24	2008	2008	7	278926	2.50962620910206
	Black	2054-5	Male	M	25 years	25	2004	2004	9	258359	3.48352486269106
	Black	2054-5	Male	M	25 years	25	2005	2005	4	275307	1.45292346362424
	Black	2054-5	Male	M	25 years	25	2006	2006	8	274671	2.91257540839768
	Black	2054-5	Male	M	25 years	25	2007	2007	7	277416	2.52328632811374
	Black	2054-5	Male	M	25 years	25	2008	2008	3	279258	1.07427540124186
	Black	2054-5	Male	M	26 years	26	2004	2004	5	239474	2.08790933462505
	Black	2054-5	Male	M	26 years	26	2005	2005	6	251304	2.38754655715786
	Black	2054-5	Male	M	26 years	26	2006	2006	8	267620	2.98931320529108
	Black	2054-5	Male	M	26 years	26	2007	2007	3	265697	1.12910571064032
	Black	2054-5	Male	M	26 years	26	2008	2008	7	267664	2.61521908063841
	Black	2054-5	Male	M	27 years	27	2004	2004	12	233562	5.13782207722147
	Black	2054-5	Male	M	27 years	27	2005	2005	6	237820	2.52291649146413
	Black	2054-5	Male	M	27 years	27	2006	2006	8	250167	3.19786382696359
	Black	2054-5	Male	M	27 years	27	2007	2007	11	266371	4.12957867035075
	Black	2054-5	Male	M	27 years	27	2008	2008	10	264999	3.77359914565715
	Black	2054-5	Male	M	28 years	28	2004	2004	14	223796	6.25569715276412
	Black	2054-5	Male	M	28 years	28	2005	2005	7	232068	3.01635727459193
	Black	2054-5	Male	M	28 years	28	2006	2006	8	237008	3.3754134881523
	Black	2054-5	Male	M	28 years	28	2007	2007	6	249112	2.40855518802788
	Black	2054-5	Male	M	28 years	28	2008	2008	15	265696	5.64554980127665
	Black	2054-5	Male	M	29 years	29	2004	2004	10	228966	4.36746067101666
	Black	2054-5	Male	M	29 years	29	2005	2005	8	222798	3.59069650535463
	Black	2054-5	Male	M	29 years	29	2006	2006	17	231569	7.34122442986756
	Black	2054-5	Male	M	29 years	29	2007	2007	15	236468	6.34335301182401
	Black	2054-5	Male	M	29 years	29	2008	2008	15	248855	6.02760643748367
	Black	2054-5	Male	M	30 years	30	2004	2004	10	226430	4.41637592191847
	Black	2054-5	Male	M	30 years	30	2005	2005	10	233897	4.27538617425619
	Black	2054-5	Male	M	30 years	30	2006	2006	13	229353	5.66811857704063
	Black	2054-5	Male	M	30 years	30	2007	2007	13	239229	5.43412378933992
	Black	2054-5	Male	M	30 years	30	2008	2008	9	245845	3.66084321422034
	Black	2054-5	Male	M	31 years	31	2004	2004	14	233571	5.99389479002102
	Black	2054-5	Male	M	31 years	31	2005	2005	17	223169	7.61754544762041
	Black	2054-5	Male	M	31 years	31	2006	2006	18	230413	7.81205921540885
	Black	2054-5	Male	M	31 years	31	2007	2007	14	225172	6.21746931234789
	Black	2054-5	Male	M	31 years	31	2008	2008	25	234387	10.6661205612939
	Black	2054-5	Male	M	32 years	32	2004	2004	16	245666	6.51290776908486
	Black	2054-5	Male	M	32 years	32	2005	2005	14	236927	5.90899306537457
	Black	2054-5	Male	M	32 years	32	2006	2006	14	227397	6.15663355277334
	Black	2054-5	Male	M	32 years	32	2007	2007	16	235369	6.79783658850571
	Black	2054-5	Male	M	32 years	32	2008	2008	24	230894	10.3943801051565
	Black	2054-5	Male	M	33 years	33	2004	2004	18	256012	7.03092042560505
	Black	2054-5	Male	M	33 years	33	2005	2005	24	246055	9.7539168072179
	Black	2054-5	Male	M	33 years	33	2006	2006	23	237668	9.67736506387061
	Black	2054-5	Male	M	33 years	33	2007	2007	26	227868	11.410114627767
	Black	2054-5	Male	M	33 years	33	2008	2008	14	236118	5.92923877044529
	Black	2054-5	Male	M	34 years	34	2004	2004	20	260476	7.67825058738617
	Black	2054-5	Male	M	34 years	34	2005	2005	24	256286	9.36453805514152
	Black	2054-5	Male	M	34 years	34	2006	2006	25	246929	10.1243677332351
	Black	2054-5	Male	M	34 years	34	2007	2007	30	238241	12.5922909994501
	Black	2054-5	Male	M	34 years	34	2008	2008	25	228450	10.9433136353688
	Black	2054-5	Male	M	35 years	35	2004	2004	38	241791	15.7160522930961
	Black	2054-5	Male	M	35 years	35	2005	2005	25	263040	9.50425790754258
	Black	2054-5	Male	M	35 years	35	2006	2006	23	259736	8.85514522438168
	Black	2054-5	Male	M	35 years	35	2007	2007	27	250511	10.7779698296682
	Black	2054-5	Male	M	35 years	35	2008	2008	27	242213	11.1472134030791
	Black	2054-5	Male	M	36 years	36	2004	2004	22	241405	9.11331579710445
	Black	2054-5	Male	M	36 years	36	2005	2005	22	240934	9.13113134717391
	Black	2054-5	Male	M	36 years	36	2006	2006	25	262235	9.53343375216886
	Black	2054-5	Male	M	36 years	36	2007	2007	26	258585	10.0547208848154
	Black	2054-5	Male	M	36 years	36	2008	2008	34	249461	13.6293849539607
	Black	2054-5	Male	M	37 years	37	2004	2004	39	239370	16.2927685173581
	Black	2054-5	Male	M	37 years	37	2005	2005	35	240410	14.5584626263467
	Black	2054-5	Male	M	37 years	37	2006	2006	33	240150	13.7414116177389
	Black	2054-5	Male	M	37 years	37	2007	2007	40	260902	15.331427125894
	Black	2054-5	Male	M	37 years	37	2008	2008	44	257253	17.1037849898738
	Black	2054-5	Male	M	38 years	38	2004	2004	33	253803	13.0022103757639
	Black	2054-5	Male	M	38 years	38	2005	2005	36	239705	15.018460190651
	Black	2054-5	Male	M	38 years	38	2006	2006	39	241250	16.1658031088083
	Black	2054-5	Male	M	38 years	38	2007	2007	42	240988	17.4282536889804
	Black	2054-5	Male	M	38 years	38	2008	2008	44	261961	16.796393356263
	Black	2054-5	Male	M	39 years	39	2004	2004	49	272009	18.0141098272484
	Black	2054-5	Male	M	39 years	39	2005	2005	46	254751	18.0568476669375
	Black	2054-5	Male	M	39 years	39	2006	2006	47	241043	19.4985956862469
	Black	2054-5	Male	M	39 years	39	2007	2007	41	242664	16.8957900636271
	Black	2054-5	Male	M	39 years	39	2008	2008	34	242660	14.0113739388445
	Black	2054-5	Male	M	40 years	40	2004	2004	43	267664	16.064917209636
	Black	2054-5	Male	M	40 years	40	2005	2005	38	272226	13.9589899568741
	Black	2054-5	Male	M	40 years	40	2006	2006	51	255294	19.9769677313215
	Black	2054-5	Male	M	40 years	40	2007	2007	52	241478	21.5340527915587
	Black	2054-5	Male	M	40 years	40	2008	2008	51	243073	20.9813512813023
	Black	2054-5	Male	M	41 years	41	2004	2004	40	263880	15.1584053357587
	Black	2054-5	Male	M	41 years	41	2005	2005	60	268393	22.355277522141
	Black	2054-5	Male	M	41 years	41	2006	2006	39	273614	14.2536566111383
	Black	2054-5	Male	M	41 years	41	2007	2007	63	256665	24.545613932558
	Black	2054-5	Male	M	41 years	41	2008	2008	43	242875	17.7045805455481
	Black	2054-5	Male	M	42 years	42	2004	2004	64	263036	24.3312702443772
	Black	2054-5	Male	M	42 years	42	2005	2005	57	264570	21.544392788298
	Black	2054-5	Male	M	42 years	42	2006	2006	67	269640	24.8479454086931
	Black	2054-5	Male	M	42 years	42	2007	2007	70	274956	25.4586188335588
	Black	2054-5	Male	M	42 years	42	2008	2008	50	258116	19.371135458476
	Black	2054-5	Male	M	43 years	43	2004	2004	78	263143	29.6416777189589
	Black	2054-5	Male	M	43 years	43	2005	2005	69	263273	26.2085363861847
	Black	2054-5	Male	M	43 years	43	2006	2006	49	265133	18.4812905221153
	Black	2054-5	Male	M	43 years	43	2007	2007	56	270177	20.7271529404798
	Black	2054-5	Male	M	43 years	43	2008	2008	72	275676	26.1176163322161
	Black	2054-5	Male	M	44 years	44	2004	2004	58	274275	21.1466593747152
	Black	2054-5	Male	M	44 years	44	2005	2005	86	260632	32.996715675742
	Black	2054-5	Male	M	44 years	44	2006	2006	73	260627	28.0093773860728
	Black	2054-5	Male	M	44 years	44	2007	2007	85	261993	32.4436149057418
	Black	2054-5	Male	M	44 years	44	2008	2008	77	266535	28.8892640741366
	Black	2054-5	Male	M	45 years	45	2004	2004	81	255669	31.681588303627
	Black	2054-5	Male	M	45 years	45	2005	2005	75	273067	27.4657867849282
	Black	2054-5	Male	M	45 years	45	2006	2006	92	259709	35.4242633100894
	Black	2054-5	Male	M	45 years	45	2007	2007	98	259656	37.7422435838186
	Black	2054-5	Male	M	45 years	45	2008	2008	88	260870	33.7332771112048
	Black	2054-5	Male	M	46 years	46	2004	2004	83	253422	32.7516948015563
	Black	2054-5	Male	M	46 years	46	2005	2005	94	256923	36.5868373014483
	Black	2054-5	Male	M	46 years	46	2006	2006	83	275055	30.1757830252131
	Black	2054-5	Male	M	46 years	46	2007	2007	83	262087	31.6688733130602
	Black	2054-5	Male	M	46 years	46	2008	2008	80	262427	30.4846681172288
	Black	2054-5	Male	M	47 years	47	2004	2004	107	249044	42.9642954658615
	Black	2054-5	Male	M	47 years	47	2005	2005	107	253553	42.2002500463414
	Black	2054-5	Male	M	47 years	47	2006	2006	91	257433	35.3490034300187
	Black	2054-5	Male	M	47 years	47	2007	2007	86	275750	31.1876699909338
	Black	2054-5	Male	M	47 years	47	2008	2008	89	262924	33.850085956398
	Black	2054-5	Male	M	48 years	48	2004	2004	117	236341	49.504741030968
	Black	2054-5	Male	M	48 years	48	2005	2005	106	248322	42.6865118676557
	Black	2054-5	Male	M	48 years	48	2006	2006	114	253040	45.0521656655074
	Black	2054-5	Male	M	48 years	48	2007	2007	90	256955	35.0255881380008
	Black	2054-5	Male	M	48 years	48	2008	2008	94	275175	34.1600799491233
	Black	2054-5	Male	M	49 years	49	2004	2004	125	237131	52.7134790474463
	Black	2054-5	Male	M	49 years	49	2005	2005	127	236048	53.8026164169999
	Black	2054-5	Male	M	49 years	49	2006	2006	123	248196	49.5576076971426
	Black	2054-5	Male	M	49 years	49	2007	2007	115	253082	45.4398179246252
	Black	2054-5	Male	M	49 years	49	2008	2008	119	257147	46.2770322033701
	Black	2054-5	Male	M	50 years	50	2004	2004	116	218579	53.0700570503113
	Black	2054-5	Male	M	50 years	50	2005	2005	129	235119	54.8658338968777
	Black	2054-5	Male	M	50 years	50	2006	2006	130	233949	55.5676664572193
	Black	2054-5	Male	M	50 years	50	2007	2007	129	245725	52.4977108556313
	Black	2054-5	Male	M	50 years	50	2008	2008	134	250360	53.5229269851414
	Black	2054-5	Male	M	51 years	51	2004	2004	120	207879	57.7258886178979
	Black	2054-5	Male	M	51 years	51	2005	2005	114	220544	51.6903656413233
	Black	2054-5	Male	M	51 years	51	2006	2006	141	238031	59.235981867908
	Black	2054-5	Male	M	51 years	51	2007	2007	123	237461	51.7979794576794
	Black	2054-5	Male	M	51 years	51	2008	2008	126	250156	50.3685700123123
	Black	2054-5	Male	M	52 years	52	2004	2004	136	196311	69.2778295663514
	Black	2054-5	Male	M	52 years	52	2005	2005	151	205915	73.3312289051308
	Black	2054-5	Male	M	52 years	52	2006	2006	128	218367	58.6169155595855
	Black	2054-5	Male	M	52 years	52	2007	2007	137	235403	58.1980688436426
	Black	2054-5	Male	M	52 years	52	2008	2008	138	234535	58.8398320080159
	Black	2054-5	Male	M	53 years	53	2004	2004	116	196235	59.1127984304533
	Black	2054-5	Male	M	53 years	53	2005	2005	129	196588	65.6194681262335
	Black	2054-5	Male	M	53 years	53	2006	2006	154	206475	74.5853008838843
	Black	2054-5	Male	M	53 years	53	2007	2007	154	219274	70.2317648239189
	Black	2054-5	Male	M	53 years	53	2008	2008	125	236694	52.8108021327114
	Black	2054-5	Male	M	54 years	54	2004	2004	122	198164	61.5651682444844
	Black	2054-5	Male	M	54 years	54	2005	2005	139	195890	70.9581908213793
	Black	2054-5	Male	M	54 years	54	2006	2006	131	196429	66.6907635837886
	Black	2054-5	Male	M	54 years	54	2007	2007	134	206464	64.9023558586485
	Black	2054-5	Male	M	54 years	54	2008	2008	154	219485	70.1642481262956
	Black	2054-5	Male	M	55 years	55	2004	2004	130	177469	73.2522299669238
	Black	2054-5	Male	M	55 years	55	2005	2005	146	194445	75.085499755715
	Black	2054-5	Male	M	55 years	55	2006	2006	121	191824	63.078655434148
	Black	2054-5	Male	M	55 years	55	2007	2007	143	191788	74.5614949840449
	Black	2054-5	Male	M	55 years	55	2008	2008	143	201128	71.0990016308023
	Black	2054-5	Male	M	56 years	56	2004	2004	133	168266	79.0415175971379
	Black	2054-5	Male	M	56 years	56	2005	2005	123	177437	69.3203785005382
	Black	2054-5	Male	M	56 years	56	2006	2006	149	194903	76.4482845312797
	Black	2054-5	Male	M	56 years	56	2007	2007	168	192534	87.2573155910125
	Black	2054-5	Male	M	56 years	56	2008	2008	139	192748	72.1148857575695
	Black	2054-5	Male	M	57 years	57	2004	2004	130	158394	82.073815927371
	Black	2054-5	Male	M	57 years	57	2005	2005	140	166445	84.1118687854847
	Black	2054-5	Male	M	57 years	57	2006	2006	142	175457	80.9315102845711
	Black	2054-5	Male	M	57 years	57	2007	2007	144	192722	74.7190253318251
	Black	2054-5	Male	M	57 years	57	2008	2008	164	190244	86.2050839973928
	Black	2054-5	Male	M	58 years	58	2004	2004	123	128080	96.0337289194254
	Black	2054-5	Male	M	58 years	58	2005	2005	127	156983	80.9004796697732
	Black	2054-5	Male	M	58 years	58	2006	2006	147	165040	89.0693165293262
	Black	2054-5	Male	M	58 years	58	2007	2007	122	173930	70.1431610417984
	Black	2054-5	Male	M	58 years	58	2008	2008	164	191278	85.7390813371114
	Black	2054-5	Male	M	59 years	59	2004	2004	127	126426	100.454020533751
	Black	2054-5	Male	M	59 years	59	2005	2005	129	125661	102.657148996109
	Black	2054-5	Male	M	59 years	59	2006	2006	129	153863	83.8408194302724
	Black	2054-5	Male	M	59 years	59	2007	2007	130	161371	80.5597040360412
	Black	2054-5	Male	M	59 years	59	2008	2008	164	169907	96.5233922086789
	Black	2054-5	Male	M	60 years	60	2004	2004	123	117423	104.749495414016
	Black	2054-5	Male	M	60 years	60	2005	2005	112	122964	91.0835691747178
	Black	2054-5	Male	M	60 years	60	2006	2006	130	121910	106.636042982528
	Black	2054-5	Male	M	60 years	60	2007	2007	165	148894	110.81709135358
	Black	2054-5	Male	M	60 years	60	2008	2008	171	155782	109.768779448203
	Black	2054-5	Male	M	61 years	61	2004	2004	112	116920	95.7919945261717
	Black	2054-5	Male	M	61 years	61	2005	2005	119	117784	101.032398288392
	Black	2054-5	Male	M	61 years	61	2006	2006	116	123918	93.6102906760922
	Black	2054-5	Male	M	61 years	61	2007	2007	135	123414	109.387913850941
	Black	2054-5	Male	M	61 years	61	2008	2008	155	151573	102.260956766706
	Black	2054-5	Male	M	62 years	62	2004	2004	132	105199	125.476477913288
	Black	2054-5	Male	M	62 years	62	2005	2005	117	115220	101.544870682173
	Black	2054-5	Male	M	62 years	62	2006	2006	142	116106	122.302034347923
	Black	2054-5	Male	M	62 years	62	2007	2007	137	122227	112.086527526651
	Black	2054-5	Male	M	62 years	62	2008	2008	128	121652	105.218163285437
	Black	2054-5	Male	M	63 years	63	2004	2004	118	99639	118.427523359327
	Black	2054-5	Male	M	63 years	63	2005	2005	121	103827	116.540013676597
	Black	2054-5	Male	M	63 years	63	2006	2006	116	113950	101.799034664326
	Black	2054-5	Male	M	63 years	63	2007	2007	135	114918	117.475069179763
	Black	2054-5	Male	M	63 years	63	2008	2008	133	121175	109.758613575407
	Black	2054-5	Male	M	64 years	64	2004	2004	132	99519	132.637988725771
	Black	2054-5	Male	M	64 years	64	2005	2005	125	96983	128.888568099564
	Black	2054-5	Male	M	64 years	64	2006	2006	124	100904	122.88908269246
	Black	2054-5	Male	M	64 years	64	2007	2007	132	110635	119.311248700682
	Black	2054-5	Male	M	64 years	64	2008	2008	153	111414	137.325650277344
	Black	2054-5	Male	M	65 years	65	2004	2004	109	89770	121.421410270692
	Black	2054-5	Male	M	65 years	65	2005	2005	125	97870	127.720445488914
	Black	2054-5	Male	M	65 years	65	2006	2006	122	95430	127.842397568899
	Black	2054-5	Male	M	65 years	65	2007	2007	124	99359	124.799967793557
	Black	2054-5	Male	M	65 years	65	2008	2008	150	109138	137.440671443494
	Black	2054-5	Male	M	66 years	66	2004	2004	105	87182	120.437705030855
	Black	2054-5	Male	M	66 years	66	2005	2005	101	87836	114.987021266906
	Black	2054-5	Male	M	66 years	66	2006	2006	110	95842	114.772229294046
	Black	2054-5	Male	M	66 years	66	2007	2007	116	93411	124.182376807871
	Black	2054-5	Male	M	66 years	66	2008	2008	141	97201	145.060236005802
	Black	2054-5	Male	M	67 years	67	2004	2004	136	81563	166.742272844304
	Black	2054-5	Male	M	67 years	67	2005	2005	102	85131	119.815343411918
	Black	2054-5	Male	M	67 years	67	2006	2006	127	85775	148.061789565724
	Black	2054-5	Male	M	67 years	67	2007	2007	105	93808	111.930752174655
	Black	2054-5	Male	M	67 years	67	2008	2008	109	91344	119.329129444736
	Black	2054-5	Male	M	68 years	68	2004	2004	100	79599	125.629718966319
	Black	2054-5	Male	M	68 years	68	2005	2005	116	79726	145.498331786368
	Black	2054-5	Male	M	68 years	68	2006	2006	123	83316	147.630707187095
	Black	2054-5	Male	M	68 years	68	2007	2007	110	84057	130.863580665501
	Black	2054-5	Male	M	68 years	68	2008	2008	111	92098	120.523789876002
	Black	2054-5	Male	M	69 years	69	2004	2004	103	77751	132.474180396394
	Black	2054-5	Male	M	69 years	69	2005	2005	130	76451	170.043557311219
	Black	2054-5	Male	M	69 years	69	2006	2006	115	76484	150.35824486167
	Black	2054-5	Male	M	69 years	69	2007	2007	109	79759	136.661693351221
	Black	2054-5	Male	M	69 years	69	2008	2008	121	80267	150.746882280389
	Black	2054-5	Male	M	70 years	70	2004	2004	88	68273	128.894292033454
	Black	2054-5	Male	M	70 years	70	2005	2005	116	74382	155.95170874674
	Black	2054-5	Male	M	70 years	70	2006	2006	123	72946	168.617881720725
	Black	2054-5	Male	M	70 years	70	2007	2007	99	72874	135.850920767352
	Black	2054-5	Male	M	70 years	70	2008	2008	124	75740	163.717982571957
