Race	Hispanic Origin	Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	75-79 years	F	2008	16683	3362728	496.115058964032
White	Not Hispanic or Latino	75-79 years	F	2009	15147	3303614	458.497875357109
White	Not Hispanic or Latino	75-79 years	F	2010	14095	3287271	428.77511467719
White	Not Hispanic or Latino	75-79 years	F	2011	13381	3270291	409.168480725416
White	Not Hispanic or Latino	75-79 years	F	2012	13120	3284732	399.423758163528
White	Not Hispanic or Latino	75-79 years	M	2006	26493	2661067	995.578089540774
White	Not Hispanic or Latino	75-79 years	M	2007	24441	2644456	924.235457122372
White	Not Hispanic or Latino	75-79 years	M	2008	23732	2621514	905.278400191645
White	Not Hispanic or Latino	75-79 years	M	2009	22023	2597732	847.777984795968
White	Not Hispanic or Latino	75-79 years	M	2010	21169	2604993	812.63174219662
White	Not Hispanic or Latino	75-79 years	M	2011	20554	2621024	784.197321352265
White	Not Hispanic or Latino	75-79 years	M	2012	19959	2654999	751.751695575027
White	Not Hispanic or Latino	80-84 years	F	2006	30367	2925051	1038.16993276357
White	Not Hispanic or Latino	80-84 years	F	2007	27944	2912053	959.597919406
White	Not Hispanic or Latino	80-84 years	F	2008	27080	2900831	933.525600078047
White	Not Hispanic or Latino	80-84 years	F	2009	24741	2860258	864.991899332158
White	Not Hispanic or Latino	80-84 years	F	2010	22899	2838020	806.865349786118
White	Not Hispanic or Latino	80-84 years	F	2011	21613	2810292	769.06599029567
White	Not Hispanic or Latino	80-84 years	F	2012	20387	2772291	735.38456100027
White	Not Hispanic or Latino	80-84 years	M	2006	32357	1867182	1732.93230118971
White	Not Hispanic or Latino	80-84 years	M	2007	30564	1889185	1617.84049735733
White	Not Hispanic or Latino	80-84 years	M	2008	29687	1912346	1552.38644052907
White	Not Hispanic or Latino	80-84 years	M	2009	28151	1921250	1465.24398178269
White	Not Hispanic or Latino	80-84 years	M	2010	27219	1930668	1409.82292139301
White	Not Hispanic or Latino	80-84 years	M	2011	26773	1955849	1368.86845559141
White	Not Hispanic or Latino	80-84 years	M	2012	25325	1957694	1293.61381298609
